project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
DESI CHOWRASTHA - LITTLE ELM,TABS2026029167,DESI CHOWRASTHA,"1971 FM 423 #STE. 100, Little Elm, TX 75033",Denton,12/1/2026,12/1/2027,"$280,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"7,640 ft 2",423 CENTURY SQUARE LLC,"3308 NE COUNTY RD 0091, CORSICANA, Texas 75109",(972) 792-9888,SHARATH PODDUTURI,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 430, DALLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026029167
Broken Halos Haven,TABS2026029010,Non-Profit Organization,"334 E. Walter Strret, Lewisville, TX 75057",Denton,8/20/2026,1/15/2027,"$744,000",New Construction,"This project is privately funded, on private land for private use.","New 3,537 SF two-story gathering facility for a non-profit organization","3,537 ft 2","Knutson, Leif Kjell & Reid-Knutson, Natalie","1305 Cayenne Drive, Flower Mound, Texas 75028",(214) 901-6047,,SC Architecture,"2931 Elkton Trail, Tyler, Texas 75703",(903) 830-8510,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026029010
"721 S Elm – Suites 101, 109 & 111 Finish-Out",TABS2026028917,721 S Elm,"721 S Elm St, Denton, TX 76201, Denton, TX 76201",Denton,9/15/2026,1/15/2027,"$275,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation/finish-out of existing commercial building for relocation of three bar occupancies, including interior alterations, egress and accessibility improvements, MEP modifications. Approx. 6,624 SF.","6,624 ft 2",SOUTHSIDE 721 HOLDINGS LLC,"1912 Cindy Ln, Denton, TX 76207, Denton, Texas 76207",214-793-1063,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028917
Chicken Salad Chick,TABS2026028891,Razor Ranch,"3420 North Interstate 35, Denton, TX 76201",Denton,9/15/2026,11/1/2026,"$275,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Remodel only of a previous 2,686 SF restaurant tenant space. No change of use is proposed. No exterior work is proposed. Previous restaurant permitted as Salata on 06.13.2024.","2,686 ft 2","RR Town Center Associates, LLC","4500 Bisonnet St, Ste 300, Ballaire, Texas 77401",(713) 693-1494,Michael Connors,1Architecture LLC,"1319 E 6th Street, Tulsa, Oklahoma 74120",918.764.9996,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028891
AutoZone #11179,TABS2026028868,"AutoZone Parts, Inc.","930 S US 377, Aubrey, TX 76227",Denton,6/23/2027,11/26/2027,"$973,773",New Construction,"This project is privately funded, on private land for private use.","Construction of a new 7,200 s.f. auto parts retail store from the ground up.","7,200 ft 2","BBC Wash, LLC","4251 ARBOR CREEK DR, Carrollton, Texas 75010",972-839-0757,,"AutoZone Development, LLC","123 South Front Street, Memphis, Tennessee 38103",(901) 495-7828,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028868
Sarabhas Creamery,TABS2026028849,Sarabhas Creamery,"2552 Stonebrook Pkwy, Frisco, TX 75034",Denton,8/26/2026,12/16/2026,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish Out ,"1,010 ft 2",Fahad Chaudhary,"8965 Wyndemere Ln, Frisco, Texas 75036",(661) 706-5432,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028849
42844 7-Eleven Lakewood Village TX @ W Eldorado Pkwy,TABS2026028848,42844 7-Eleven,"W Eldorado Pkwy & Lakewood Village Dr, Little Elm, TX 75068",Denton,12/28/2026,7/30/2027,"$950,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a convenience store.,"4,825 ft 2","Vaquero Eldorado Partners, LP","2627 Tillar St, Ste 111, Fort Worth, Texas 76107",(806) 274-0353,,"Relevant Studio, LLC","610 Holcomb St, Springdale, Arkansas 72764",479-936-6852,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028848
Intuit TurboTax (JLL) Shops at Highland Village,TABS2026028800,The Shops at Highland Village,"1501 Cottonwood Creek Suite 110, Highland Village, TX 75077",Denton,9/20/2026,12/20/2026,"$504,800",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT IMPROVEMENT TO INCLUDE CONSTRUCTION OF NEW PARTITIONS, CEILING, POWER & FINISHES.","3,493 ft 2",MP Shops at Highland Village LLC,"2 Seaport Lane, 15th Flr., Boston, Massachusetts 02201",(617) 261-9308,Gary Giese,Kamus + Keller Inc.,"3760 KILROY AIRPORT WAY SUITE 100, LONG BEACH, California 90806",1-562-216-5244,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028800
Embassy Suites Denton Houlihan's Renovation,TABS2026028773,Embassy Suites Hotel and Convention Center,"3120 Town Center Trail, Denton, TX 76201",Denton,9/1/2026,2/28/2027,"$500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Conversion of a Houlihan's restaurant into two small meeting rooms inside the Hotel.  Renovation area is 4,261 square feet.","4,261 ft 2","O'Reilly Hotel Partners - Denton, LLC","4045 East Sunshine, Suite 200, Springfield, Missouri 65809",(417) 851-8700,,Gerri A. Kielhofner,"138 Park Central Square, Suite 101, Springfield, Texas 65806",214-849-6794,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028773
MASTER LEES TAEKWONDO,TABS2026028752,MAIN / TEEL SC,"8756 TEEL PKWY #STE. 306, Frisco, TX 75034",Denton,9/15/2026,12/30/2026,"$250,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR REMODEL,"2,650 ft 2",MAIN / TEEL SC LTD,"3102 MAPLE AVE. #STE. 500, DALLAS, Texas 75201",(214) 384-4141,JUNG LEE,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028752
