project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Wonder Restaurant Tenant Finish Out,TABS2026013799,Wonder,"4585 Preston Road, Frisco, TX 75034",Collin,3/23/2026,6/1/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing structure.,"4,500 ft 2",MVP CGK Frisco Propco LLC,"8350 North Central Expressway Suijte 1313, Dallas, Texas 75206",(214) 415-3310,Djuana Burr,"HFA-AE, LTD.","1705 S Walton Blvd Ste. 3, Bentonville, Arkansas 72712",(479) 360-6185,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013799
YASUHIRO,TABS2026013769,DA7 CO LTD,"5677 W SPRING CREEK PKWY SUITE 200, Plano, TX 75024",Collin,3/15/2026,6/15/2026,"$280,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of general office space for real estate firm,"2,614 ft 2",SPRING CREEK OFFICE PLAZA LLC,"16818 DALLAS PARKWAY SUITE 100, DALLAS, Texas 75248",972-897-0562,MAYUKO GUIDI,RAMSEY AND REYES,"2235 RIDGE ROAD Suite 300, ROCKWALL, Texas 75087",972-345-1684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013769
MCA Sidewalk Awning Addition,TABS2026013760,McKinnEy Christain Academy,"3601 Bois D Arc Rd, Mckinney, TX 75071",Collin,3/9/2026,3/23/2026,"$70,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",addtion of covered awnings to go over existing sidewalks ,"2,500 ft 2",MCKINNEY CHRISTIAN SCHOOL,"3601 Bois D Arc Rd, McKinney, Texas 75071",(214) 544-2658,,Dirtsavers,"P.O. Box 566, Aledo, Texas 76008",469-834-7446,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013760
MD7,TABS2026013753,One Bethany West at Watters Creek,"950 W. Bethany Drive Suite 600, Allen, TX 75013",Collin,2/27/2026,6/29/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"12,832 ft 2","Allen TX Office 2 PREF-HC OBW, LLC","900 W. Bethany Drive Suite 110, Allen, Texas 75013",972-437-2444,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013753
"Shepton High School Systems, Compliance & Consumer Science Lab Renovation",TABS2026013726,Shepton High School,"5505 W Plano Pkwy, Plano, TX 75093",Collin,5/26/2026,8/28/2026,"$1,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",To renovate classroom into a Consumer Science Lab and systems upgrade.,"1,580 ft 2",Plano Independent School District,"2700 W. 15th Street, Plano, Texas 75075",(469) 752-1484,,Studio E Design Group,"PO BOX 1480, Midlothian, Texas 76065",(713) 409-1260,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013726
Medical City McKinney Acute Rehab Expansion,TABS2026013709,Medical City McKinney,"4500 Medical Center Dr, Mckinney, TX 75069",Collin,6/4/2026,9/7/2027,"$24,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Project consists of the vertical expansion of the existing acute rehab wing.,"19,775 ft 2",Medical City McKinney,"4500 Medical Center Dr, McKinney, Texas 75069",(972) 547-8614,,"Devenney Group Ltd, Architects","500 N Akard St Suite 3535, Dallas, Texas 75204",(214) 452-7825,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013709
Dude Perfect Phase 2,TABS2026013698,Star Business Park BLDG B1,"15900 Gateway Suite 200, Frisco, TX 75035",Collin,4/1/2026,7/21/2026,"$2,300,000",New Construction,"This project is privately funded, on private land for private use.",New Construction inside of existing building,"30,013 ft 2","Star Business Park Bldg 3, LLC","1 Cowboys Way, Frisco, Texas 75034",(214) 437-3653,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013698
The Happy Blend,TABS2026013695,N/A,"545 W. McDermott Drive, Allen, TX 75002",Collin,3/1/2026,7/10/2026,"$62,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Converting fast food smoothie plce to private franchisee for juices/drinks,"1,147 ft 2",Silwad Inc,"P.O. Box 381926, Duncanville, Texas 75138",(214) 662-0668,Babaponmile Olaleye,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013695
TEXAS HEALTH INTERNAL MEDICINE,TABS2026013660,N/A,"200 SOUTH PRESTON, SUITE 100, Celina, TX 75009",Collin,10/1/2026,1/31/2027,"$1,485,300",Renovation/Alteration,"This project is privately funded, on private land for private use.",9408 USF TENANT INTERIOR FINISH OUT,"9,408 ft 2",TEXAS HEALTH RESOURCES,"612 E. Lamar Blvd., Ste #190, ARLINGTON, Texas 76011",214.205.5291,,"THIEL & THIEL, INC.","700 N. CARROLL AVE., SUITE 100, South Lake, Texas 76092",817.581.3838,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013660
Timberland,TABS2026013653,Allen Premium Outlets,"820 W. Stacy Rd, Allen, TX 75013",Collin,5/4/2026,7/10/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Propose work includes construction and installation of new non-load bearing partitions, fixtures, finishes, lighting, plumbing, mechanical, and storefront work.","3,997 ft 2","Allen Premium Outlets, LP","225 W Washington MS11C, Indianapolis, Indiana 46204",(972) 678-7001,,RGLA Solutions,"5100 River Road, Suite 125 Suite 125, Schiller Park, Illinois 60176",(847) 916-2737,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013653
