project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
NRI,TABS2024021448,The Offices Three at Frisco Station,"5844 John Hickman Parkway, Suite 250, Frisco, TX 75034",Collin,6/24/2024,9/6/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 3,900 sf of interior leasehold improvements for general office use.","3,928 ft 2","Offices 3 at Frisco Station, LP","4900 Main Street, Kansas City, Missouri 64112",(972) 322-2371,Nobuyo Kojima,BHA Studio,"3141 Hood Street, Suite 420, Dallas, Texas 75219",(469) 357-6206,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021448
The Goddard School Melissa TX,TABS2024021439,The Goddard School,"3200 McKinney Street, Melissa, TX 75454",Collin,12/1/2024,6/30/2025,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.","Ground up, two story, wood framed building","11,338 ft 2",Melissa Land Holding LLC,"8108 Spring Valley Lane, Plano, Texas 75025",214-934-4081,,CASCO Diversified Corporation,"12 Sunnen Dr Ste. 100, St. Louis, Missouri 63143",(314) 821-1100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021439
JW Logistics,TABS2024021437,Parkwood at Frisco Bridges,"3801 Parkwood Blvd., Frisco, TX 75034",Collin,7/1/2024,11/1/2024,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The scope of work of this project is a non-structural interior finish-out in an existing single floor suite. ,"11,764 ft 2",Orangestar Frisco LLC,"5700 West Plano Parkway Suite 1650, Plano, Texas 75093",(469) 808-1220,,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021437
Walmart Store #2086 ESS,TABS2024021348,Walmart Store #2086,"1700 Dallas Pkwy, Dallas, TX 75093",Collin,1/13/2025,2/1/2025,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",install additional exterior doors,140 ft 2,Walmart Real Estate Business Trust,"2914 SE I St, Bentonville, Arkansas 72712",(479) 273-4000,,pb2 architecture + engineering,"po box 2076, Rogers, Arkansas 72757",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021348
Plano Feast Restaurant,TABS2024021342,Plano Feast Restaurant,"1650 Central Expressway, Plano, TX 75074",Collin,8/1/2024,1/31/2025,"$2,804,824",New Construction,"This project is privately funded, on private land for private use.","New retail building core and shell with about total 19,974 square feet","19,974 ft 2",Liu and Pan LLC,"800 Southwick Drive, El Paso, Texas 79928",(214) 817-7387,,"TWZ Architects, LLC","1721 W. Plano Pkwy, Plano, Texas 75075",469-450-4163,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021342
Toyota Motor Vehicles Headquarters,TABS2024021314,Building S1,"6565 Headquarters Drive, Plano, TX 75024",Collin,7/1/2024,7/30/2024,"$128,669",Renovation/Alteration,"This project is privately funded, on private land for private use.",81 SF. Hardware alteration to (9) doors,81 ft 2,Toyota Motor North America,"151 Engineering Way, Georgetown, Kentucky 40324",(502) 462-1631,Jeremy Due,Ware Malcomb,"3090 Nowitzki Way, Suite 300, Dallas, Texas 75219",281-661-4784,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021314
Reza's Rug,TABS2024021296,GOP-Phase II Bldg. B,"960 S. Preston Road Suite 10, Prosper, TX 75078",Collin,7/1/2024,8/1/2024,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish-out, approximately 3370 sq.ft. (show room, restroom and storage room)","3,370 ft 2","GOP #2, LLC","8000 Warren Parkway Suite 100, Frisco, Texas 75034",(214) 740-4486,Reza Seifnaraghi,Twenty7 Design Studio LLC,"6305 Whetstone Drive, McKinney, Texas 75070",(214) 405-1947,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021296
"WALMART 1117.1007 PLANO, TX - ESS PROJECT",TABS2024021236,Walmart,"6001 N Central Expy, Plano, TX 75023",Collin,8/25/2024,9/20/2024,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",(479) 426-5712,,"CESO, Inc","3601 Rigby Rd #300, Miamisburg, Ohio 44322",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021236
"MIR, DANIEL",TABS2024021194,121 STACY ANIMAL HOSPITAL,"5200 STACY RD. SUITE 400, Mckinney, TX 77070",Collin,7/8/2024,10/28/2024,"$248,600",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR VET CLINIC,"1,721 ft 2","VISTA STACY ROAD, LTD","1117 ELDRIDGE PKWY, HOUSTON, Texas 77077",832-603-0505,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021194
KROGER DAL-565 REMODEL,TABS2024021165,KROGER DAL-565,"1801 NORTH LAKE FOREST DRIVE, Mckinney, TX 75071",Collin,6/7/2024,9/20/2024,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL,"125,942 ft 2",KROGER FOOD STORES,"751 FREEPORT PARKWAY, COPPELL, Texas 75019",(469) 645-7955,,CDA ARCHITECTS,"20445 STATE HIGHWAY 249 SUITE 200, HOUSTON, Texas 77070",832-678-9232,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021165
Murphy Sidewalk Project T-1,TABS2024021162,Maxwell Creek Trail aka Bunny Run Trail,"South Maxwell Creek Road, Murphy, TX 76102",Collin,8/1/2024,11/30/2024,"$520,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Construct 700 LF of 10 foot wide concrete and asphalt trail with low water crossing requiring double 8' x 8' box culvert with wings and aprons,"7,000 ft 2","City of Murphy, Texas","206 North Murphy Road, Murphy, Texas 75094",(972) 468-4376,,"Neel-Schaffer, Inc.","515 Houston Street Suite 651, Fort Worth, Texas 76102",(682) 350-2428,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021162
OFFICES AT PROSPER TRAIL #140,TABS2024021154,OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 140, Prosper, TX 75078",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021154
OFFICES AT PROSPER TRAIL #240,TABS2024021152,OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 240, Prosper, TX 75034",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD, FRISCO, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021152
OFFICES AT PROSPER TRAIL #230,TABS2024021151,OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 230, Prosper, TX 75078",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021151
OFFICES AT PROSPER TRAIL #220,TABS2024021150,OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 220, Prosper, TX 75078",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021150
OFFICES AT PROSPER TRAIL #210,TABS2024021149,OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 210, Prosper, TX 75078",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021149
OFFICES AT PROSPER TRAIL #130,TABS2024021148,THE OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 130, Prosper, TX 75078",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021148
OFFICES AT PROSPER TRAIL #120,TABS2024021147,OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 120, Prosper, TX 75078",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, DALLAS, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021147
OFFICES AT PROSPER TRAIL #110,TABS2024021146,THE OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 110, Prosper, TX 75078",Collin,8/1/2024,2/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021146
