project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
S McDonald St & Bevoe,TABS2024024076,Starbucks,"409 S McDonald St, Mckinney, TX 75069",Collin,12/12/2024,3/3/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reno of an existing Starbucks including minor wall framing, casework, finishes, & MEP work. 2,278sf","2,278 ft 2","Noble RE, LLC","4619 Insurance Lane, Dallas, Texas 75205",(682) 774-1986,Kathy Travis - Starbucks,"Design Forum Architects, Inc.","2056 Byers Road, Miamisburg, Ohio 45342",(844) 804-7700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024076
City of Anna Parks Pecan Grove Trail,TABS2024024073,Pecan Grove Park,"2328 Luscombe Lane, Anna, Tx. 75409, Anna, TX 75409",Collin,9/1/2024,5/27/2025,"$1,170,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","30,150 sf concrete trail with 120 LF pedestrian bridge connection.","30,150 ft 2",City Of Anna,"120 W. 7th Street, Anna, Tx. 75409, Anna, Texas 75409",(817) 995-6092,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024073
Shiloh Place,TABS2024024068,Shiloh Place Campus,"3600 N McDonald St, Mckinney, TX 75071",Collin,11/15/2024,11/15/2025,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.","2 residential buildings with 8 units each, total of 16 units. Square footage per building is 5,636sf. One activity building, single story, 4,054sf.","9,690 ft 2",Shiloh Place,"PO Box 2731, McKinney, Texas 75070",469-534-9407,,O'Brien Architects,"1722 Routh St. Suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024068
Prosper Retail Shell at Hwy 380 & F.M. 1385,TABS2024024053,Prosper Retail Shell at Hwy 380 & F.M. 1385,"(near) NEC of Hwy 380 & F.M. 1385, Prosper, TX 76227",Collin,12/9/2024,10/20/2025,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.",New one-story retail shell building,"13,900 ft 2",Pavana Vennapusa,"2701 Little Elm Pkwy, Suite 100-498,, Little Elm, Texas 75068",515-231-9531,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024053
McMillen Road from McCreary to Country Club,TABS2024024040,McMillen Road,"MULTIPLE LOCATIONS, Wylie, TX 75098",Collin,9/3/2024,9/2/2025,"$248,300",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",34400 SQ FT OF SIDEWALK AND BFR,"34,400 ft 2",CITY OF WYLIE,"300 COUNTRY CLUB RD, WYLIE, Texas 75098",(972) 516-5410,,"Binkley & Barfield, Inc.","1801 Gateway Boulevard SUITE 10, RICHRDSON, Texas 75080",(972) 644-2800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024040
Arterial Concrete Repair Communications Pky - LEGACY,TABS2024024037,CITY OF PLANO,"MULTIPLE LOCATIONS, Plano, TX 75086",Collin,10/28/2024,1/11/2026,"$449,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",27000 SQ FT OF SIDEWALK AND 54 BFR ,"27,000 ft 2",CITY OF PLANO,"PO BOX 860358, PLANO, Texas 75086",(972) 769-4128,,CITY OF PLANO,"PO BOX 860358, PLANO, Texas 75086",(972) 769-4140,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024037
Jets Pizza - McKinney,TABS2024024029,Shops at Westridge,"1480 Independance Pkwy Suite 290, Mckinney, TX 75072",Collin,8/18/2024,11/18/2024,"$325,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Alterations to an existing 1500 SF Business space as per plans, for a new tenant retail food establishment. ","1,500 ft 2",Shops at Westridge LLC,"742 Laguna, Irving, Texas 75039",(408) 655-4291,Chad Jetts,Designhaus Architecture,"3300 Auburn Rd Suite 300, Auburn Hills, Michigan 48326",(248) 601-4422,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024029
Plano ISD - Plano Senior High School - Softball/Baseball Early Package,TABS2024024027,Plano Senior High School,"2200 Independence Pkwy, Plano, TX 75075",Collin,8/1/2024,4/30/2025,"$17,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing baseball field and new construction of softball field and all related components.  Construction includes new combination home dugout, locker room, restroom and concessions buildings. 10,139 sq ft","10,139 ft 2",Plano Independent School District,"6600 Alma Dr., Plano, Tennessee 75023",(469) 752-1484,,Corgan Associates,"401 N Houston, Dallas, Texas 75202",(214) 757-1731,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024027
Frost Bank - Plano North,TABS2024024013,Frost Bank - Plano North,"Hwy 121 and Coit Road, Plano, TX 75025",Collin,10/15/2024,1/13/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of retail lease space. ,"3,500 ft 2",United Commercial Development,"7001 Preston Road Suite 140, Plano, Texas 75205",(817) 475-4169,Ross Wood,Hahnfeld Hoffer Stanford a GHC Studio,"200 Bailey Avenue Suite 200, Fort Worth, Texas 76107",(817) 921-5928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024013
KIDS UNITED,TABS2024024001,KIDS UNITED,"4568 STATE HWY #121, SUITE #102, Plano, TX 75024",Collin,9/2/2024,11/1/2024,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR TENANT RENOVATION. NO CHANGE TO BUILDING FOOTPRINT AND HEIGHT. NO CHANGE TO EXTERIOR GRADE. EXISTING SPRINKLER SYSTEMS SHALL BE PROVIDED THROUGHOUT THE SPACE. ARCHITECTURAL,"2,333 ft 2",KDL Partners LTD,"4568 State Highway 121, PLANO, Texas 75024",214.837.6994,,WARD ARCHITECTURE PLLC,"5004 THOMPSON TERRACE, SUITE 107, COLLEYVILLE, Texas 76034",817-281-5600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024001
Allen Gateway,TABS2024024000,Allen Gateway,"W Exchange Pkwy at HWY 151, Allen, TX 75013",Collin,10/15/2024,8/31/2025,"$2,900,000",New Construction,"This project is privately funded, on private land for private use.","Ground up site, shell, and core construction for a mixed use restaurant and retail center","22,088 ft 2",Gateway Allen LLC,"222 Municipal Dr, Suite 150, Richardson, Texas 75080",(214) 392-1869,,DEK Studio,"119 East 20th Street Suite 101, Houston, Texas 77008",1-713-517-2057,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024000
201 Private Fairway,TABS2024023991,Oak Point Plaza,"5025 K Avenue, Plano, TX 75074",Collin,8/26/2024,11/29/2024,"$109,754",New Construction,"This project is privately funded, on private land for private use.",1st-time commercial finish out in a newly constructed shell building,900 ft 2,Oak Point Plaza I LLC,"PO Box 427, Addison, Texas 75001",(972) 239-1324,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023991
LINY JOHN,TABS2024023990,PEEKABOO PEDIATRIC DENTISTRY,"2760 W. FIRST ST. SUITE 10, Prosper, TX 75078",Collin,8/19/2024,11/12/2024,"$302,575",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR DENTAL OFFICE ,"2,256 ft 2","PROSPER PROFESSIONAL CENTRE, LLC","PO BOX 470978, FORT WORTH, Texas 76147",(817) 288-3033,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023990
CAF Additional Premises,TABS2024023939,Hall Park I,"2601 Network Blvd #411, Frisco, TX 75034",Collin,7/31/2024,10/31/2024,"$56,335",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation and new finishes of 845 USF,845 ft 2,Hall Group,"3000 Internet Blvd #100, Frisco, Texas 75034",(214) 336-4330,,Vaughan Myers Design Inc.,"1112 Cool River, Southlake, Texas 76092",(214) 460-6485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023939
Walmart #05866.1005 Frisco TX - ESS Project,TABS2024023895,Walmart,"8555 Preston Rd, Frisco, TX 75034",Collin,7/13/2025,8/8/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",(479) 426-5712,,CESO Inc.,"3601 Rigby Road #300, Miamisburg, Ohio 45342",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023895
Faith Lutheran Christian School 1st Floor Toilet Rooms,TABS2024023858,Faith Lutheran Christian School,"1701 E Park Boulevard, Plano, TX 75074",Collin,7/24/2024,8/1/2024,"$137,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel (1) Girls' Toilet Room [1,000 s/f] and (1) Boys' Toilet Room [1,000 s/f].","2,000 ft 2",Faith Lutheran Christian School,"1701 E Park Boulevard, Plano, Texas 75074",(469) 549-3371,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023858
New Outreach Church of God in Christ,TABS2024023852,New Outreach,"506 Wilcox St., Mckinney, TX 75069",Collin,8/15/2024,8/15/2025,"$650,000",New Construction,"This project is privately funded, on private land for private use.",Build a new church,"5,363 ft 2",New Outreach Church of God in Christ,"506 Wilcox St., McKinney, Texas 75069",(214) 392-1090,,Steele Services DFW,"4196 Hidden Meadows Dr., Quinlan, Texas 75474",469-338-1194,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023852
"PRESTON POINT PHASE 1 - CELINA, TX",TABS2024023830,"PRESTON POINT PHASE 1 - CELINA, TX","S OKLAHOMA DRIVE & CHERRY WOOD, Celina, TX 75009",Collin,1/1/2025,7/31/2025,"$3,200,000",New Construction,"This project is privately funded, on private land for private use.",New Construction MT Shell,"16,564 ft 2",PRESTON POINT LLC,"5683 ROMANTIK RD, FRISCO, Texas 75035",(201) 532-0450,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023830
The Links on PGA PKWY Phase 4,TABS2024023811,The Links on PGA PKWY Phase 4,"Trike Addition, Block A, Lot 5, Frisco, TX 75078",Collin,12/1/2024,12/1/2026,"$58,393,989",New Construction,"This project is privately funded, on private land for private use.","Multifamily development with two apartment buildings with structured parking garage below grade, leasing, clubhouse, fitness, roof terrace, maintenance room, and pool. ","631,866 ft 2",The Carbon Companies,"17120 Dallas Pkwy, Suite 101, Dallas, Texas 75248",(972) 250-2990,,GSR Andrade Architects,"2001 North Lamar Street Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023811
Wellmed @ Spring Creek,TABS2024023810,Spring Creek Plaza,"6101 K Avenue F-110, Plano, TX 75074",Collin,8/19/2024,10/21/2024,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of a previously occupied lease area for a medical clinic,"8,420 ft 2",Rosebriar Holdings,"PO Box 541208, Dallas, Texas 75354",(806) 790-7377,,"The Dawley Group, Inc.","280 E Oakview Pl, San Antonio, Texas 78209",(210) 241-9392,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023810
