project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
"Whataburger - Melissa, TX",TABS2025026029,Whataburger,"NEQ I-75 & State Hwy 121, Melissa, TX 75454",Collin,9/15/2025,12/22/2025,"$2,600,000",New Construction,"This project is privately funded, on private land for private use.",New Construction of a Whataburger Restaurant - 3305 sq ft,"3,305 ft 2",H-E-B Commercial Real Estate,"P.O. Box 839955, San Antonio, Texas 78283",(210) 938-8145,Michael Roop - Whataburger,"Rouch Architects, LLC.","1445 Ross Avenue, Suite 5700, Dallas, Texas 75202",(214) 997-6029,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026029
Prestonwood Baptist Church Sports Lighting Upgrades,TABS2025025968,Joe Perry Sports Complex,"6801 W Park Blvd., Plano, TX 75093",Collin,9/15/2025,11/21/2025,"$250,000",New Construction,"This project is privately funded, on private land for private use.","New sports lighting systems for baseball, football, and sand volleyball.","100,000 ft 2",Prestonwood Baptist Church,"6801 W. Park Blvd. Plano, TX 75093, Plano, Texas 75093",(214) 868-4981,,"Yaggi Engineering, Inc.","5840 W. I-20 Suite 270, Arlington, Texas 76017",(817) 999-7155,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025968
THE GRAND URBANE - LOT 5,TABS2025025932,OFFICE BUILDING 2 #230,"11566 SH 121 #STE. 230, Frisco, TX 75035",Collin,9/1/2025,12/5/2025,"$145,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"1,800 ft 2",121 HILLCREST LLC,"6600 PAIGE RD #STE. 224, THE COLONY, Texas 75056",(938) 708-9589,,FIRST INFRA LLC,"6600 NPAIGE RD #STE. 224, THE COLONY, Texas 75056",(817) 271-1918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025932
THE GRAND URBANE - LOT 5,TABS2025025930,OFFICE BUILDING 2 #220,"11566 SH 121 #STE. 220, Frisco, TX 75035",Collin,9/1/2025,12/5/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"2,400 ft 2",121 HILLCREST LLC,"5605 MATTERHORN DR, FRISCO, Texas 75035",(938) 708-9589,,FIRST INFRA LLC,"6600 NPAIGE RD #STE. 224, THE COLONY, Texas 75056",(817) 271-1918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025930
THE GRAND URBANE -,TABS2025025928,#STE. 210,"11566 SH 121 #STE. 210, Frisco, TX 75035",Collin,9/1/2025,12/5/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"1,865 ft 2",121 HILLCREST LLC,"5605 MATTERHORN DR, FRISCO, Texas 75035",(938) 708-9589,,FIRST INFRA LLC,"6600 NPAIGE RD #STE. 224, THE COLONY, Texas 75056",(817) 271-1918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025928
UC Medical Group Urgent Care,TABS2025025873,UC Medical Group Urgent Care,"9613 Coit Road Suite 104, Plano, TX 75024",Collin,9/1/2025,11/1/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior fit-out of open building shell space,"2,000 ft 2",United Commercial Development,"7001 Preston Rd Suite 410, Dallas, Texas 75205",(214) 533-5225,Rohan Datta,CASCO Diversified Corporation,"12 Sunnen Drive Suite 100, St. Louis, Missouri 63143",(314) 821-1100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025873
PISD Service Center Renovation,TABS2025025853,PISD Service Center,"6600 Alma Drive Plano, TX 75023, Plano, TX 75023",Collin,12/1/2025,12/1/2026,"$14,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of the interior and exterior finishes.  Minor demo and new construction on the interior of the building.,"56,535 ft 2",Tony Pearson,"6600 Alma Drive, Plano, Texas 75023",(469) 752-0180,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025853
Halff Richardson- Exterior Shed,TABS2025025804,Galatyn Commons,"2380 Performance Drive, Richardson, TX 75082",Collin,8/30/2025,9/30/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",New exterior maintenance shed.,180 ft 2,"Richardson Office, LLC","5 Bryant Park 28th Floor, New York, New York 10018",(917) 714-8780,Brian Nell,"IA, Interior Architects","711 Louisiana Suite 1950, Houston, Texas 77002",(678) 662-5462,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025804
Maya Creamery & Lounge,TABS2025025793,Shops at Wilmeth,"2955 N. Hardin Boulevard Suite #400, Mckinney, TX 75071",Collin,9/15/2025,2/16/2026,"$104,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant remodel & finish out for an approximately 1,300 sf ice cream shop","1,300 ft 2","Shops at Wilmeth, LLC","2200 W 7th Suite 212, Fort Worth, Texas 76107",(713) 623-6944,Anoop Nimmala,Klemm Design,"13151 Emily Road Suite #135, Dallas, Texas 75240",817-269-4154,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025793
Auntie Anne's/ Cinnabon,TABS2025025775,Walmart #5672,"2662 W. Lucas Rd Room 100, Lucas, TX 75002",Collin,10/1/2025,1/30/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out of existing lease space in existing Walmart,764 ft 2,Walmart US Real Estate,"2608 SE J Street, Bentonville, Arkansas 72712",(501) 276-8964,Abbas Sobh,Cortland Morgan Architect,"711 N. Fielder Road, Arlington, Texas 76012",(817) 635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025775
Plano Feast Restaurant Finish Out,TABS2025025774,Plano Feast Restaurant,"1650 Central Expressway, Plano, TX 75074",Collin,12/10/2025,7/31/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","The restaurant interior finish out with about total 19,974 square feet","19,974 ft 2",Liu and Pan LLC,"800 Southwick Drive, El Paso, Texas 79928",(215) 817-7387,,"TWZ Architects, LLC","2029 Stonemont Court, Allen, Texas 75013",469-450-4163,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025774
Perry Homes - Suite 500,TABS2025025762,"Park Ventura, Building B","5055 West Park Boulevard Ste 550, Plano, TX 75093",Collin,8/15/2025,12/1/2025,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation ,"12,436 ft 2","ESJ Renaissance OB Park Ventura, LLC","19950 W County Club Drive Ste 800, Aventura, Florida 33180",(305) 600-5001,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025762
