project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
WOK N TANDOR,TABS2025025000,WOK N TANDOR,"8210 SH 121, Frisco, TX 75034",Collin,12/1/2025,12/1/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"4,993 ft 2",WINSTON PARTNERSHIP FUND,"701 N CENTRAL EXPRESSWAY BLDG 3 #STE. 300, RICHARDSON, Texas 75080",(972) 690-9000,SAI ABHUSHEK BOYANAPALLY,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025000
BROOKSIDE SUB-SURFACE CROSSING AT SH 121,TABS2025024998,BROOKSIDE SUB-SURFACE CROSSING AT SH 121,"BROOKSIDE DR. & SH 121, Melissa, TX 75454",Collin,5/6/2025,5/29/2026,"$1,588,367",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","A ten-foot wide, approximately 730 linear feet of concrete trail passing under SH 121 with retaining walls, guardrails, erosion control, drainage, and TXDOT signage.",730 ft 2,City of Melissa,"3411 Barker Avenue,, Melissa, Texas 75454",(972) 838-1385,,Westwood PS,"11000 Frisco St. Suite 400, Frisco, Texas 75033",469-213-1800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024998
Melissa Lake Park,TABS2025024997,Melissa Lake Park,"4101 Liberty Way, Melissa, TX 75454",Collin,3/3/2025,5/29/2026,"$11,950,825",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Amphitheater seating and stage surrounded by firelane access, a playground and splashpad with a restroom and pavilion. All connected by pedestrian walkways with planter beds and seating.","10,000 ft 2",City of Melissa,"3411 Barker Avenue,, Melissa, Texas 75454",(972) 838-2338,,Westwood PS,"11000 Frisco St. Suite 400,, Frisco, Texas 75033",469-213-1800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024997
CENTRA PLAZA 2,TABS2025024908,BLDG 2,"2200 FRONTIER PKWY BLDG 2, Celina, TX 75078",Collin,1/1/2026,1/1/2028,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"10,018 ft 2",CENTRA FRONTIER REALTY LLC,"6655 DESEO, IRVING, Texas 75039",(972) 504-0607,,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024908
CENTRA PLAZA 1,TABS2025024907,BLDG 1,"200 FRONTIER PKWY BLDG 1, Celina, TX 75078",Collin,1/1/2026,1/1/2028,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"10,039 ft 2",CENTRA FRONTIER REALTY LLC,"6655 DESEO, IRVING, Texas 75039",(972) 504-0607,,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024907
SALON LUME,TABS2025024906,SALON LUME,"4017 RESTON RD #STE. 525, Plano, TX 75093",Collin,10/1/2025,3/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,648 ft 2",WHITESTONE LAKE SIDE MARKET LLC,"8240 PRESTON RD #STE. 275, PLANO, Texas 75024",(469) 207-9043,JEE EUN LEE,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE/ 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024906
AssetBuilder,TABS2025024901,Allen Tech Hub,"1050 S. Central Expwy Suite 1140, Allen, TX 75002",Collin,8/11/2025,10/10/2025,"$325,000",New Construction,"This project is privately funded, on private land for private use.","Tenant finish out, business office","4,382 ft 2",Longhorn Creek Ltd.,"2500 N. Dallas Pkwy. Suite 555, Plano, Texas 75093",(972) 661-1606,,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024901
Holcim,TABS2025024879,Willow Bend Office Center I,"2740 Dallas Pkwy Ste. 100, Plano, TX 75093",Collin,8/8/2025,12/10/2025,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Non-structural tenant improvement,"29,041 ft 2","Cherng Family Trust | CFT NV Developments, LLC","1120 N. Town Center Drive Ste. 150, Las Vegas, Nevada 89144",(626) 823-5888,Trey Reese,Go Studio,"1201 Main St. Ste. 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024879
Wells Fargo Melissa,TABS2025024860,Wells Fargo,"State Hwy 121, Melissa, TX 75454",Collin,1/1/2026,8/1/2026,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground up bank,"3,726 ft 2",HEB Commercial Real Estate,"P.O. Box 839955, San Antonio, Texas 78283",(210) 938-8145,Clint Connell,"SGDesign, Inc","3311 Elm Street Suite 105 RONALD W REAGAN BLVD, Dallas, Texas 75226",469-865-1910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024860
McKinney Commercial Terminal,TABS2025024835,McKinney National Airport,"1910 FM 546, Mckinney, TX 75069",Collin,9/1/2025,6/1/2026,"$74,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New building construction for a 46,000 SF public commercial airport terminal. ","46,000 ft 2",City of McKinney,"401 E. Virginia St., McKinney, Texas 75069",972-547-7439,,"Corgan Associates, Inc.","401 N Houston St, Dallas, Texas 75202",214-757-1742,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024835
