project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
HILL PARK CLEANERS - FRISCO,TABS2024010260,HILL PARK CLEANERS,"12455 ELDORADO PKWY #STE. 220, Frisco, TX 75035",Collin,4/1/2024,9/30/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,053 ft 2",COIT ELDORADO RETAILS LLC,"8235 DOUGLAS AVE #STE. 310, DALLAS, Texas 75225",(214) 368-7200,ILESH PATEL,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010260
HILL PARK CLEANERS - MELISSA,TABS2024010256,HILL PARK CLEANERS,"3031 WASHINGTON DR #STE. 500, Melissa, TX 75454",Collin,4/1/2024,9/30/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,332 ft 2",MELISSA WELLNESS VILLAGE LLC,"8235 DOUGLAS AVE #STE. 720, DALLAS, Texas 75225",(334) 430-8879,ILESH PATEL,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010256
Plano Expansion,TABS2024010213,Granite Park 3,"5601 Granite Parkway Suite 310, Plano, TX 75024",Collin,1/29/2024,4/30/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"3,783 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,,ENTOS,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010213
HOT PIZZA RESTAURANT,TABS2024010211,HC COMMONS,"4617 Coit Rd. #Ste. 330 #Ste. 150, Frisco, TX 75035",Collin,1/15/2024,4/15/2024,"$200,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR BUILD OUT ,"1,785 ft 2",EXCHANGE WATTERS OFFICE CONDO LLC,"1129 SOUTHHAMPTON DR, FRISCO, Texas 75044",(650) 520-9768,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010211
Behavioral Innovations,TABS2024010197,8795 Preston Trace Blvd,"8795 Preston Trace Blvd. Suite 300, Frisco, TX 75033",Collin,3/1/2024,9/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is a non-structural interior finish-out in an existing single floor suite for the above named tenant. Scope includes HVAC, electrical, and plumbing. ","5,084 ft 2",Wellpointe Partners Frisco LLC,"8105 Rasor Blvd Suite 272, Plano, Texas 75024",1-469-744-6361,Laura Furr,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010197
Infusion Liquor Store,TABS2024010170,Shops at Exchange Parkway,"1010 W Exchange Parkway, Suite 1120, Allen, TX 75013",Collin,3/1/2024,4/22/2024,"$119,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of Mercantile store,"2,250 ft 2",Jiwan Ghimire,"4229 Yocca Dr, Irving, Texas 75038",1-832-288-0727,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010170
HAIR JUNKIE WHITE BOX,TABS2024010139,HAIR JUNKIE,"213 S. ELM ST. SUITE 101, Royse City, TX 75189",Collin,2/22/2024,4/1/2024,"$170,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FIRST TIME FINISH OUT OF AN EXISTING LEASE SPACE,"1,584 ft 2",RICK KING,"6312 FM 1567, LONE OAK, Texas 75453",(214) 326-3504,,CRADDOCK ARCHITECTURE PLLC,"P.O. BOX #188, rockwall, Texas 75087",(214) 952-0527,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010139
ECHETO,TABS2024010132,DENTAL PLUS SPECIALIST,"2160 N. LAKE FOREST DR. SUITE 604, Mckinney, TX 75071",Collin,2/19/2024,5/20/2024,"$398,550",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR DENTAL OFFICE ,"2,400 ft 2",DR. LUISA F. ECHETO,"4106 LIGA LN, SANGER, Texas 76266",(352) 246-8737,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010132
WFA Frisco Expansion,TABS2024010104,The Star,"17 Cowboys Way 5th Floor, Frisco, TX 75034",Collin,3/1/2024,7/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of expansion space,"2,788 ft 2",Blue Star Land Phase IV,"1 Cowboys Way Suite 170, Frisco, Texas 75034",(214) 740-3377,Keanan Ludeman,"SGDesign, Inc","3311 Elm Street Suite 105, Dallas, Texas 75226",(469) 865-1910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010104
Buena Vista - Reception Hall,TABS2024010073,Reception Hall,"9200 Hwy 78, Blue Ridge, TX 75087",Collin,2/1/2024,6/3/2024,"$600,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Remodel existing metal building to be used as a wedding reception hall.  Add on and additional building for restrooms and catering ,"1,200 ft 2",Mike Selman,"9200 Hwy 78, Blue Ridge, Texas 75424",(214) 676-8873,,Make Ready Design + Build,"3723 Greenville Ave, Dallas, Texas 75218",(214) 477-7443,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010073
