project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
RESORT NAIL SALON,TABS2024020392,WEST GROVE,"HWY 380 & CUSTER RD, Mckinney, TX 75023",Collin,7/1/2024,11/1/2027,"$190,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"3,500 ft 2",ENTERTAINMENT PROPERTIES 360 LLC,"4514 COLE AVE #STE. 815, DALLAS, Texas 75205",(214) 750-7688,MANH BUI,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020392
TANGLED FRINGE SALON,TABS2024020387,TALLANT,"1521 MCKINNEY ST #STE. 300, Melissa, TX 75050",Collin,6/17/2024,7/30/2024,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,400 ft 2",KENNETH TALLANT,"1521 MCKINNEY ST #STE. 100, MELISSA, Texas 75454",(972) 562-9100,MELISSA CROSS,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020387
Make Ready Vacancy,TABS2024020381,Plano Tech,"800 Klein Suite 300, Plano, TX 75074",Collin,7/1/2024,10/31/2024,"$153,430",Renovation/Alteration,"This project is privately funded, on private land for private use.","new demise wall, modify existing electrical and mechanical. No change to existing rest room or break room.","14,719 ft 2","Equus Capital Partners, LTD","8111 Gatehouse Road Suite 110, Falls Church, Virginia 22042",(703) 391-1499,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020381
"CyrusOne Allen, DH1 Fitup",TABS2024020378,Allen DH1,"2300 Chelsea Blvrd., Allen, TX 75013",Collin,7/1/2024,12/31/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The scope includes addition of one data hall and its critical rooms inside the existing one-story data center building. ,"204,979 ft 2",Jarred Capp,"2850 N Hardwood St. Suite 2200, Dallas, Texas 75201",(214) 679-0424,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020378
Solid Gear,TABS2024020377,Plano Tech,"800 Klein Suite 200, Plano, TX 75074",Collin,7/1/2024,10/31/2024,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Downsize existing tenant, modify existing electrical and mechanical, no change to existing rest room/ break room.","11,933 ft 2","Equus Capital Partners, LTD","8111 Gatehouse Road Suite 110, Falls Church, Virginia 22042",(703) 621-2568,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020377
Interlinc Financial,TABS2024020336,Parkway Commons,"5068 W. Plano Parkway Suite 385, Plano, TX 75093",Collin,6/10/2024,8/31/2024,"$330,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,534 ft 2","Parkway Commons Partners, LLC","One Allied Drive Suite 1715, Little Rock, Arkansas 72202",(501) 350-3301,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020336
Take 5 Oil Change McKinney,TABS2024020312,Take 5 Oil Change McKinney,"8801 Eldorado Pkwy, Mckinney, TX 75069",Collin,1/22/2025,6/22/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.",New express oil change with 3 bays,"1,682 ft 2",Take 5 Properties SPV,"440 S Church St, Charlotte, Texas 28202",336) 755-7771,,Altar Group,"10109 Louetta Rd, Houston, Texas 77070",(713) 248-7752,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020312
ONE STOP INDIA,TABS2024020308,Murphy Village,"208 W. FM 544, SUITE: 107, Murphy, TX 75094",Collin,6/30/2024,8/31/2024,"$200,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"1,575 ft 2",Sri Narasimha Foods LLC,"1701 YALE LN., PROSPER, Texas 75078",(732) 824-1206,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020308
Spec Suite,TABS2024020280,Allen Tech Hub,"1050 N. Central Expwy. Suite 1230, Allen, TX 75002",Collin,6/12/2024,8/12/2024,"$120,000",New Construction,"This project is privately funded, on private land for private use.",Tenant office space finish out,"1,277 ft 2",Longhorn Creek Ltd.,"2500 N. Dallas Pkwy. Suite 555, Plano, Texas 75093",(972) 661-1606,,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020280
UCNT,TABS2024020273,Texas Health Plano MOB3,"6124 W. Parker Rd. Suite 434, Plano, TX 75093",Collin,6/26/2024,9/4/2024,"$160,383",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of a portion of an existing out-patient medical office.,"1,300 ft 2",Texas Health Resources,"6130 W. Parker Rd., MOB1 Suite 203, Plano, Texas 75093",(972) 981-3193,,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020273
Ferah Smoke House & Cantina New Construction,TABS2024020270,Ferah Smoke House & Cantina,"950 S Westgate Way, Wylie, TX 75098",Collin,8/21/2023,6/30/2024,"$450,000",New Construction,"This project is privately funded, on private land for private use.",3500sqf Full-service restaurant with patio,"3,500 ft 2",Burak Ozcan,"4912 Orchard Dr., Sachse, Texas 75048",(214) 802-4778,,"Medina Design & Consultant, Inc","3610 Smith Barry, Suite 102, Arlington, Texas 76016",(817) 903-3428,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020270
Diversified,TABS2024020246,Granite Park 6,"5525 Granite Parkway Suite 675, Plano, TX 75024",Collin,6/10/2024,9/30/2024,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"3,021 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2300,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020246
Walmart 1484 New Fuel Station,TABS2024020224,Walmart 1484,"1725 Sam Rayburn Hwy, Melissa, TX 75454",Collin,9/2/2024,6/16/2025,"$1,700,000",New Construction,"This project is privately funded, on private land for private use.","New Fuel Station - 1,517sf","1,517 ft 2",Walmart Real Estate,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 360-3982,,"BRR Architecture, Inc.","8131 Metcalf Avenue, Suite 300, Overland Park, Kansas 66204",(913) 236-3480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020224
Walmart 1484 New Store,TABS2024020223,Walmart 1484,"1950 McKinney St., Melissa, TX 75454",Collin,9/2/2024,6/16/2025,"$14,900,000",New Construction,"This project is privately funded, on private land for private use.","New Store - 201,671sf","201,671 ft 2",Walmart Real Estate,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 360-3982,,"BRR Architecture, Inc.","8131 Metcalf Avenue, Suite 300, Overland Park, Kansas 66204",(913) 236-3480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020223
CAREVIDE (FARMERSVILLE),TABS2024020217,CAREVIDE,"1708 W. AUDIE MURPHY PKWY #400, Farmersville, TX 75442",Collin,6/24/2024,10/28/2024,"$310,922",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR MEDICAL OFFICE ,"2,649 ft 2",FARMERSVILLE CENTER LLC,"13260 JOSEY LN. # 101, FARMERS BRANCH, Texas 75234",214-418-0209,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020217
121 PRESTON RETAIL LLC,TABS2024020203,121 PRESTON RETAIL LLC,"CORNER OF HWY 121 & BELLEVIEW DRIVE, Plano, TX 75024",Collin,10/1/2024,3/1/2025,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.",New Commercial Construction Multi-Tenant Shell,"11,000 ft 2",121 PRESTON RETAIL LLC,"967 CIMARRON RD, FRISCO, Texas 75036",(469) 251-6992,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020203
"Kura Sushi, Revolving Sushi Bar",TABS2024020179,West Grove Retail,"8585 West University Blvd, Suite 150, Mckinney, TX 75071",Collin,9/16/2024,2/3/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant restaurant fit out of newly constructed 3,653 square foot lease space including: Partitions, (2) ADA toilet rooms, kitchen and equipment, MEP infrastructure, equipment and fixtures, furniture, and finishes. ","3,653 ft 2",De La Vega Capital Development,"4514 Cole Ave, Suite 815, Dallas, Texas 75205",(214) 750-7688,Chelsea Prior,Tricarico Architecture and Design,"502 Valley Road, Wayne, New Jersey 07470",(973) 692-0222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020179
"Everest Realty Fifteen, LLC",TABS2024020175,Everest Physical Rehabilitation Hospital,"751 Redbud Blvd, Mckinney, TX 75069",Collin,8/1/2024,9/30/2024,"$16,000,000",New Construction,"This project is privately funded, on private land for private use.",Physical rehabilitation hospital consisting of 40 patient suites with inpatient therapy and dining services. ,"40,000 ft 2","Everest Realty Fifteen, LLC","5100 Beltline Rd Suite 310, Dallas, Texas 75254",(469) 713-2300,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020175
Bogey Bro's,TABS2024020129,Urban Garages,"8420 W University Dr, Mckinney, TX 75071",Collin,6/10/2024,7/26/2024,"$96,000",New Construction,"This project is privately funded, on private land for private use.","Tenant finish out. Building, storage, single bathroom, kitchenette, office, conference room. ","2,772 ft 2",Carl Fleming,"8420 W University Dr, Mckinney, Texas 75071",(469) 252-1123,Ryan Rizos,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020129
Hancock Whitney,TABS2024020122,Granite Park 5,"5830 Granite Parkway Suite 900, Plano, TX 75024",Collin,6/10/2024,8/31/2024,"$605,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"9,763 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2300,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020122
Brooks-Rogers Office,TABS2024020118,Brooks-Rogers Office,"6928 Mediterranean Drive, Mckinney, TX 75070",Collin,7/1/2024,6/1/2025,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 9,076 square feet, wood-framed 2-story building with elevator.","9,076 ft 2","GRS Capital, LLC","2612 Clublake Trail, McKinney, Texas 75070",(254) 855-6594,,seven-d-four,"8446 Winged Foot Dr, Frisco, Texas 75036",(972) 768-8283,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020118
Amdocs Immersion Lab Expansion,TABS2024020102,Ericsson Village,"6105 Tennyson Parkway - 4th Floor, Plano, TX 75024",Collin,7/8/2024,9/27/2024,"$285,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","AMDOCS IS EXPANDING AN EXISTING IMMERSION LAB WITHIN AN EXISTING OFFICE SPACE. WORK WILL COMPRISE OF THE EXPANSION OF A LARGER IMMERSION ROOM. FURNITURE, AND NEW FINISHES. WORK SHALL INCLUDE ELECTRICAL, POWER, NETWORK, AND HVAC MODIFICATIONS.","1,280 ft 2","Tennyson Campus Owner, LP c/o Spear Street Capital, LLC","One Market Plaza Spear Tower Suite 4125, San Francisco, California 94105",(972) 943-9795,Eyal Mor,Hwai Yang Architects,"10450 Donoho Place, Frontenac, Missouri 63131",(314) 853-8008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020102
Dumont-Plano,TABS2024020084,Dumont Creamery & Cafe,"8400 Preston Road, Suite 150, Plano, TX 75075",Collin,7/16/2024,10/21/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Restaurant Finish outs- Paint Finishing, Wall Partitions , Kitchen finish outs","1,640 ft 2",RDP Properties,"P.O. Box, San Antonio, Texas 78270",210-685-9082,Lakshmi Priya Pendru,"Corinthian Design Associates, LLC","10420 Ambergate Lane, Frisco, Texas 75035",(214) 223-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020084
Walmart Fuel Station 2973.1000,TABS2024020040,Walmart Fuel Station,"115 West FM 544, Murphy, TX 75094",Collin,10/22/2024,3/7/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a Walmart fuel station consisting of a 1,440 sf walk in convenience store and Fuel canopy for 10 fuel dispensers, and fuel equipment.","1,440 ft 2",Walmart Real Estate Trust,"2608 SE J Street, Bentonville, Arkansas 72712",(479) 799-1325,,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020040
Beacon,TABS2024019893,McKinney Corporate Center I,"6800 Weiskopf Avenue Suite 250, Mckinney, TX 75070",Collin,6/30/2024,8/30/2024,"$208,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing office space,"5,095 ft 2","Eagle Tree Partners - McKinney, LLC","5700 W Plano Parkway Suite 1650, Plano, Texas 75093",(214) 417-4905,,"Presto Interior Design, LLC","7522 Campbell Rd Suite 113-267, Dallas, Texas 75248",(214) 728-4910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019893
BSWH TriCelX - Tenant Finish Out,TABS2024019873,The Star MOB,"3800 Gaylord Parkway, Suite 1170, Frisco, TX 75034",Collin,7/1/2024,11/1/2024,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project is a 3,200 sqft project on the 11th floor of a MOB at the Star in Frisco Texas.","3,200 ft 2","Blue Star Frisco Health Complex 2, LP","1 Cowboy Way Suite 300, Frisco, Texas 75034",217019801,,"GUIDE Architecture, Inc.","1108 Quaker Street Suite 130, Dallas, Texas 75207",(214) 960-9773,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019873
