project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
EON INNOVATIONS,TABS2026016835,EON INNOVATIONS,"1205 E DEBBIE LN #STE. 115, Mansfield, TX 76063",Collin,9/26/2026,6/1/2027,"$140,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,419 ft 2",DEBBIE LANE PROPERTIES LLC,"2777 YALUPA AVE #STE. 284, SANTA ROSA, California 95405",(214) 643-8490,VELMA MCMILLAN,BEAR DESIGN BUILD,"2695 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016835
PP STACY,TABS2026016834,THE OFFICES & SHOP,"5200 STACY RD #STE. 750, Mckinney, TX 75070",Collin,5/1/2026,8/1/2026,"$60,000",New Construction,"This project is privately funded, on private land for private use.",finish out,"2,100 ft 2",VISTA STACY RD,"1117 ELDRIDGE PARKWAY, HOUSTON, Texas 77077",(832) 603-0505,DANA GARNETT,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016834
TREAT Z BAKERY,TABS2026016829,7TH INDIA PLAZA,"6701 COLLIN MCKINNEY PARKWAY MCKINNEY, Mckinney, TX 75070",Collin,4/18/2026,5/1/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR BUILD OUT,230 ft 2,7TH INDIA PLAZA LLC,"6217 MONTE CRISTO LN, PLANO, Texas 75024",(469) 682-2597,ANJALI REDDY,CORINTHIAN DESIGN ASSOCIATES LLC,"10420 AMBERGATE LN, FRISCO, Texas 75035",(214) 223-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016829
MIRROR LUX STUDIO,TABS2026016827,MIRROR LUX STUDIO,"10402 COIT RD #STE. 300, Frisco, TX 75035",Collin,9/1/2026,6/1/2027,"$220,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,200 ft 2",SUNIKSHA LEXINGTON LP,"6851 STONECROP DR, MCKINNEY, Texas 75070",(214) 784-0538,KRISHNA CHAITANYA BOLLA,BEAR DESIGN BUILD,"2695 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016827
25039 - Sanden Industrial,TABS2026016735,25039 - Sanden Industrial,"Sanden Blvd, Wylie, TX 75098",Collin,7/1/2026,5/20/2027,"$6,644,780",New Construction,"This project is privately funded, on private land for private use.","New construction of a 62,880 square foot speculative warehouse  and speculative office(s).","62,880 ft 2",Sanden International Inc.,"601 Sanden Blvd., Wylie, Texas 75098",(214) 462-5619,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016735
Shadow Creek Village,TABS2026016727,Specialty Grocer (Shell Building),"2710 W FM 544 Suite 100, Wylie, TX 75098",Collin,6/1/2026,1/15/2027,"$2,200,000",New Construction,"This project is privately funded, on private land for private use.","One story mercantile shell building - 12,693 sf","12,693 ft 2","TSP CP Wylie, LP","12900 Preston Rd Suite 105, Dallas, Texas 75230",203-727-7155,,O'Brien Architects,"1722 Routh St #122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016727
Shadow Creek Village,TABS2026016722,Retail (Shell Building),"2710 W FM 544 Suite 100, Wylie, TX 75098",Collin,6/1/2026,1/15/2027,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.","One story mercantile shell building - 6,000 sf","6,000 ft 2","TSP CP Wylie, LP","12900 Preston Rd Suite 105, Dallas, Texas 75230",203-727-7155,,O'Brien Architects,"1722 Routh St. #122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016722
"PRESTON POINT MT 2 - CELINA, TX",TABS2026016716,"PRESTON POINT MT 2 - CELINA, TX","SEC 289 & CHERRYWOOD ST, Celina, TX 75009",Collin,7/1/2026,1/31/2027,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION MULTI TENANT SHELL,"5,517 ft 2",PRESTON POINT LLC,"13451 DOLOMITE DR, FRISCO, Texas 75035",(201) 532-0450,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD., SUITE 200, FORT WORTH, Texas 76116",817-705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016716
Dollar Tree,TABS2026016715,Granite Park 2,"5700 Granite Parkway Suite 200, Plano, TX 75024",Collin,4/6/2026,7/7/2026,"$386,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",6978,"6,978 ft 2",Granite Park NM/GP II LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016715
WESTRIDGE MOB 6,TABS2026016698,WESTRIDGE MOB 6,"345 S COIT RD, Mckinney, TX 75072",Collin,7/1/2026,1/31/2027,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION SHELL BUILDING,"10,000 ft 2","WESTRIDGE PROFESSIONAL OFFICE PARK BY SLATE, LLC","5729 LEBANON RD, STE 144-589, FRISCO, Texas 75034",(214) 718-2626,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD., SUITE 200, FORT WORTH, Texas 76116",817-705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016698
