project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Blaze Pizza (Celina),TABS2026000405,Celina West - Shops B,"3515 S Preston Road Suite 130, Celina, TX 75009",Collin,9/29/2025,12/22/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement,"2,347 ft 2","TRINITY CELINA, LLC","1110 Cowan Rd., Celina, Texas 75009",(682) 207-8464,Blaze Pizza,L+P ARCHITECTURE,"2138 N Cleveland Massillon Rd, Akron, Ohio 44333",(330) 659-3161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000405
Haggard Farm - Retail,TABS2026000401,Bldgs A-H,"SE corner of Spring Creek Parkway & Parkwood Blvd., Plano, TX 75024",Collin,11/3/2025,3/1/2026,"$18,000,000",New Construction,"This project is privately funded, on private land for private use.","CONSTRUCTION OF (8) 1-STORY BUILDINGS CONSISTING OF MERCANTILE, ASSEMBLY, AND STORAGE  OCCUPANCIES","81,946 ft 2",Stillwater Capital Investments,"2515 McKinney Avenue Suite 1200, Dallas, Texas 75201",(916) 990-6167,,Omniplan,"1845 Woodall Rodgers Freeway Suite 1600, Dallas, Texas 75201",(214) 755-6144,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000401
"Jane, Lu",TABS2026000368,ATHENA DENTAL HEALTH,"7651 ELDORADO PKWY #200, Mckinney, TX 75070",Collin,9/24/2025,12/22/2025,"$286,375",New Construction,"This project is privately funded, on private land for private use.",interior finish out ,"2,200 ft 2",JANE CEBALLOS ENDODONTICS,"510 CREEKSIDE DR, MCKINNEY, Texas 75071",(215) 239-1724,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000368
Hui Lau Shan,TABS2026000319,Frisco Ranch Shopping Center,"9180 Warren Parkway, Suite 120, Frisco, TX 75035",Collin,9/22/2025,2/22/2026,"$382,800",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish-out of an existing 1,440 SF tenant space for a dessert restaurant, including new partitions, HVAC, plumbing, electrical, finishes, and kitchen equipment installation.","1,440 ft 2","A-S 137 Frisco Ranch, L.P. c/o NewQuest Properties","8827 W. Sam Houston Pkwy N., Suite 200, Houston, Texas 77040",281.955.0998,Frank,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000319
ACOC,TABS2026000301,THE ASHER,"9830 CR288, Allen, TX 75409",Collin,10/20/2025,2/9/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT,"2,235 ft 2",RPGC Allen LLC,"5060 Collin McKinney Pkwy SUITE 203, McKinney, Texas 75070",972-523-0799,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000301
REGUS - IWG 202,TABS2026000299,THE ASHER,"400 N ALLEN DRIVE, Allen, TX 75409",Collin,10/20/2025,2/9/2026,"$420,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT,"6,045 ft 2",RPGC Allen LLC,"5060 Collin McKinney Pkwy SUITE 203, McKinney, Texas 75070",972-523-0799,Adriana Benkie,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000299
REGUS - IWG 107,TABS2026000297,THE ASHER,"400 N ALLEN DRIVE, Allen, TX 75409",Collin,10/20/2025,2/9/2026,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"2,492 ft 2",RPGC Allen LLC,"5060 Collin McKinney Pkwy SUITE 203, McKinney, Texas 75070",972-523-0799,Adriana Benkie,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000297
REGUS - IWG 105,TABS2026000294,THE ASHER,"9830 CR288, Allen, TX 75409",Collin,10/20/2025,2/9/2026,"$190,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT,"2,724 ft 2",RPGC Allen LLC,"5060 Collin McKinney Pkwy SUITE 203, McKinney, Texas 75070",972-523-0799,Adriana Benkie,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000294
REGUS - IWG 104,TABS2026000293,THE ASHER,"9830 CR288, Allen, TX 75409",Collin,10/20/2025,1/9/2026,"$166,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT,"2,378 ft 2",RPGC Allen LLC,"5050 Collin McKinney Pkwy SUITE 203, McKinney, Texas 75070",972-523-0799,Adriana Benkie,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000293
Yaker Hair Restoration,TABS2026000273,LEGACY CENTRAL BUSINESS PARK,"6829 K AVE, SUITE 108, Plano, TX 75074",Collin,9/15/2025,2/28/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement of a Compounding Pharmacy of 6545 sq ft.,"6,545 ft 2","Legacy Plano Master,LLC","1475 Powell St, Emeryville, California 94608",972-284-1000,,1 COMMON GROUND LLC,"3416 Singletree Trail, Plano, Texas 75023",(817) 913-5143,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000273
Dexian,TABS2026000252,Granite Park 2,"5700 Granite Parkway 1000, Plano, TX 75024",Collin,9/4/2025,2/28/2026,"$1,395,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"17,821 ft 2",Granite Properties,"5601 Granite Parkway 1200, Plano, Texas 75024",(972) 731-2308,,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000252
Playa Bowls 121 & Custer,TABS2026000238,Four Corners Retail,"1480 North Custer Road, Allen, TX 75013",Collin,10/1/2025,2/28/2026,"$225,000",New Construction,"This project is privately funded, on private land for private use.","1,177 sq ft build-out of a Playa Bowls franchise.","1,177 ft 2",Four Corners Property Company,"15640 Quorum Drive, Addison, Texas 75001",(214) 676-3532,Megan Weis,DXU Architects,"149 Standards St., El Segundo, California 90245",213-915-1456,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000238
