project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
"Hand & Stone - Anna, TX",TABS2026026137,ROSAMOND CORNERS,"2549 W ROSAMOND PARKWAY SUITE 106, Anna, TX 75409",Collin,12/1/2026,2/8/2027,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Proposed interior alteration within an existing 2,400 square foot retail space to create a new Hand & Stone Massage & Facial Spa.","2,400 ft 2",SGI ANNA SEC-I LLC,"1110 COWAN RD, CELINA, Texas 75009",877-244-8532,HARIPRIYA POTHUGUNTA,"Corner Row Studio, LLC","2541 Salmon Street, Philadelphia, Pennsylvania 19125",(609) 374-4530,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026137
HTPN Prosper FMC Expansion,TABS2026026112,Prosper Town Center,"111 S. Preston Road Suite 10, Prosper, TX 75078",Collin,7/31/2026,10/31/2026,"$470,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,776 ft 2","Preston Development, LTD","P.O. Box 708, Addison, Texas 75001",(214) 533-3329,,Schwabauer Design,"1600 North Collins Blvd Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026112
Woodbridge Crossing Lot 1R,TABS2026026077,Woodbridge Crossing Lot 1R,"3440 FM 544, Wylie, TX 75098",Collin,9/1/2026,4/15/2027,"$2,700,000",New Construction,"This project is privately funded, on private land for private use.",New Retail Building Shell,"16,855 ft 2","Wylie Lackland, LLC","3045 Lackland Road, Fort Worth, Texas 76116",(214) 234-2574,,"Morgan Architecture, Inc.","2717 Wind River Lane Suite 230, Denton, Texas 76210",(940) 566-0266,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026077
Methodist McKinney Hospital - Universal Beds Phase 2,TABS2026026050,"KCP Methodist Fee Owner, LLC","8000 West Eldorado Pkwy, Mckinney, TX 75070",Collin,7/23/2026,9/30/2026,"$302,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of 3 existing medical/surgical rooms to convert to Universal Care patient rooms.,"1,102 ft 2",KPC Methodist Fee Owner LLC,"1 N La Salle St. Suite 2100, Chicago, Illinois 60602",(972) 569-2700,,E4H Architecture,"5830 Granite Parkway, Suite 750, Plano, Texas 75024",(972) 795-8089,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026050
Touchmark,TABS2026026005,TouchMark,"350 S Hardin Blvd, Mckinney, TX 75072",Collin,8/3/2026,11/2/2026,"$580,000",New Construction,"This project is privately funded, on private land for private use.",pickleball courts and putting greens,"6,000 ft 2",Kendra H. Lackey,"300 S Hardin Blvd, McKinney, Texas 75072",(503) 646-5186,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026005
Bronx Bagel,TABS2026025992,Highland Village,"11025 Preston Road, Frisco, TX 75034",Collin,8/15/2026,12/5/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish-Out of a 2525sqft Bagel Shop,"2,525 ft 2",Highland VLG Construction LLC,"6469 Kasba Lane, Frisco, Texas 75035",(214) 284-6138,,Triplett,"14555 Dallas Parkway Suite 100-304, Dallas, Texas 75254",(806) 223-6611,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025992
LP ALMA,TABS2026025985,MCKINNEY RETAIL CENTER,"5951 ALMA DR #STE. 107, Mckinney, TX 75070",Collin,8/1/2026,12/1/2026,"$150,000",New Construction,"This project is privately funded, on private land for private use.",FINISH OUT ,"2,530 ft 2",ALMA RETAIL PROJECT LLC,"12530 LEBANON RD #STE 206, FRISCO, Texas 75035",(469) 289-1900,SAURABH BHATTARAI,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025985
Matilda Expansion,TABS2026025966,Tower 2600,"2600 N. Central Expressway Suite 650, Richardson, TX 75080",Collin,7/13/2026,10/1/2026,"$85,571",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"10,183 ft 2",2600 N. Central Tenancy in Common,"4560 Belt Line Road Suite 400, Addison, Texas 75001",(972) 934-8414,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025966
Gorjana - Allen,TABS2026025954,Watters Creek,"907 W. Bethany Drive #5, Allen, TX 75013",Collin,9/1/2026,11/21/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation.,"1,400 ft 2","TI Gpg Watters Creek Owner, LLC","3100 Monticello Avenue, Suite 700, Dallas, Texas 75205",(469) 815-8114,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025954
GC Packaging Shipping Office,TABS2026025953,GC Packaging,"200 E Bethany Drive, Allen, TX 75002",Collin,9/4/2026,12/4/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","12,257 sf of interior renovation; shipping office and 2 restrooms in warehouse.","12,257 ft 2",FISLB-TX1LLC dba Faropoint,"12240 Inwood Rd, Ste 400, Dallas, Texas 75211",(214) 498-2375,Ian Wilson,Twang Design LLC,"502 San Juan Drive, Southlake, Texas 76092",817-602-4895,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025953
