project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Bread Zeppelin 1011 - Custer & Eldorado,TABS2025019200,Custer & Eldorado,"3241 S Custer Rd. Suite 107, Mckinney, TX 75070",Collin,7/1/2025,9/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A fast casual set down and take out restaurant serving freshly prepared sandwiches baguettes and salads - 1,890 SF NETT","1,890 ft 2",Chokoli LLC,"3575 Story Rd West Suite 100, Irving, Texas 75038",214-682-4886,Vincent Ginatta,David Soskolne Projects Inc.,"17748 Agave Ln, Dallas, Texas 75252",(972) 740-3264,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019200
"Angie's Lobster Plano, TX",TABS2025019199,Angie's Lobster,"701 W 15th St, Plano, TX 75075",Collin,7/1/2025,9/30/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Restaurant conversion of an existing Boston Market into an Angie's Lobster with minor repair work to the exterior facade,"3,120 ft 2",Truwest Investment Group,"11021 Winners Circle Suite 200, Los Angeles, California 90720",(562) 799-2366,,Rogue Architects,"513 Main St Ste 202, Fort Worth, Texas 76102",(817) 529-6871,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019199
Mavis Tires & Brakes #2291,TABS2025019195,Mavis Tires & Brakes,"3517 East Park Boulevard, Plano, TX 75074",Collin,8/1/2025,3/24/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 6,300 SF one-story motor vehicle repair facility (Minor Repair Garage).","6,300 ft 2",Mavis Southeast LLC,"100 Hillside Avenue, White Plains, New York 10603",570-337-9919,,"RDC-S111, Inc.","11921 Freedom Drive, Unit 1110, Reston, Virginia 20190",479-202-6137,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019195
TMO - Security 2 Garage Security Upgrades,TABS2025019187,T-Mobile,"3680 Dallas Pkwy, Frisco, TX 75034",Collin,8/1/2025,10/31/2025,"$859,200",Additions to Existing Building,"This project is privately funded, on private land for private use.",THE SCOPE OF THIS PROJECT IS A MODIFICATION TO AN EXISTING 7 FLOOR PARKING GARAGE FOR THE ABOVE NAMED TENANT. SCOPE INCLUDES STRUCTURAL SUPPORTS FOR NEW ELEMENTS AND ELECTRICAL.,"46,000 ft 2",HEALTHCARE REALTY,"12222 N. CENTRAL EXPRESSWAY SUITE 220, dallas, Texas 75243",(469) 453-3546,T-Mobile(David Yowell),idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019187
Mio Gusto,TABS2025019163,MAA Frisco Bridges,"7777 Warren Parkway Suite 350, Frisco, TX 75034",Collin,6/1/2025,7/31/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out,"3,396 ft 2",Mid America Apartments,"4401 Northside Parkway Suite 600, Atlanta, Georgia 30327",(404) 846-5000,Bledar Stojku,Studio HMA,"1020 Taylor Drive, Allen, Texas 75013",469-463-4845,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019163
Dill Dinkers Pickleball Club,TABS2025019151,n/a,"904 N Central Expressway, Plano, TX 75074",Collin,6/1/2025,6/30/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","SELECTIVE DEMOLITION AND NEW IMPROVEMENTS TO EXISTING SHELL SPACE FOR INTERIOR FINISH OUT AND REMODEL FOR NEW INDOOR PICKLEBALL COURTS WITH LIMITED SPECTATOR SEATING AND SUPPORT SPACES. NO CHANGE TO EXISTING STRUCTURE, OR EXTERIOR ELEMENTS.","25,514 ft 2","AJL Equity, LLC","9705 Collins Avenue, Apt 1903N, Bal Harbour, Florida 33154",214-293-2504,Kumar Govindu,Solid Void Architecture,"1712 Washington Avenue, Fort Worth, Texas 76110",682-365-2588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019151
Delesco Remodel,TABS2025019139,Delesco,"4001 East Plano Parkway, Suite 100, Plano, TX 75074",Collin,5/22/2025,6/5/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition of interior walls and ceiling to create more warehouse space in an existing 18,600 sqft facility.","18,600 ft 2",Delesco,"4001 East Plano Parkway, Suite 100, Plano, Texas 75074",(214) 506-3435,,Squarefoot Construction,"8111 LBJ Freeway, Suite 350, Dallas, Texas 75251",(972) 310-5267,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019139
PMJ JEWELS,TABS2025019136,BRIGHTPATH PARTNERS LLC,"13215 MAIN ST #STE. 300, Frisco, TX 75035",Collin,6/9/2025,8/15/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"1,870 ft 2",BRIGHTPATH PARTNERS LLC,"14741 ROLLIVER PASS LN, FRISCO, Texas 75035",(309) 530-0723,KIRAN,CORINTHIAN DESIGN ASSOCIATES LLC,"10420 AMBERGATE LN, FRISCO, Texas 75035",(214) 223-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019136
"City of Plan Paving Improvements - Pinehurst Dr., Royal Circle, Granada Place, Grand Canyon Dr",TABS2025019124,City of Plano,"1520 K Ave, Suite 250, Plano, TX 75074",Collin,8/11/2025,9/7/2026,"$3,560,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Full-width replacement of approximately 4,900 LF of existing residential street paving, sidewalks, and barrier- free ramps and 250 LF of water line at the following locations: Glen Canyon Drive, Grand Canyon Drive, Granada Place, Pinehurst Dr","4,900 ft 2",City of Plano,"1520 K. Ave, Plano, Texas 75074",(972) 941-5387,,"Lockwood, Andrews and Newnam, Inc.","8350 N Central Expy, Ste 300 bwwwww, Dallas, Texas 75201",214-765-8753,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019124
Challenger School Independence Phase II,TABS2025019111,Challenger School - Independence,"10145 Independence Parkway, Plano, TX 75025",Collin,7/15/2025,7/15/2026,"$9,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Addition of two new classroom wings to an existing school.,"25,977 ft 2","Challenger School Foundation, Inc","9424 South 300 West, Sandy, Utah 84070",(801) 569-2700,,"Rees Associates, Inc","1025 N. Stemmons Freeway, Suite 737, Dallas, Texas 75207",(214) 558-9210,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019111
Paragon Dental Office,TABS2025019080,Paragon Shell Building,"1247 North Alma Drive - Suite 100, Allen, TX 75013",Collin,7/21/2025,11/17/2025,"$560,000",New Construction,"This project is privately funded, on private land for private use.",2917 s.f. dental office finish-out,"2,917 ft 2",Dr. Jason Hui,"705 S. Custer Road Suite 150, Allen, Texas 75013",(469) 251-2888,,"Bryant Architectural Consultants, LLC","8080 Central Expressway Suite 1700 Dallas, Dallas, Texas 75206",(214) 649-9150,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019080
SLAUGHTER,TABS2025019068,TEXAS TINY TEETH PEDIATRIC DENTISTRY,"11700 TEEL PARKWAY SUITE 301, Frisco, TX 75034",Collin,5/30/2025,8/4/2025,"$111,140",Renovation/Alteration,"This project is privately funded, on private land for private use.",PARTIAL REMODEL OF EXISTING DENTAL OFFICE ,953 ft 2,CASTLE DEVELOPMENT GROUP,"251 E. SOUTHLAKE BLVD #100, SOUTHLAKE, Texas 76092",972-793-3625,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019068
Oak + Stone West Grove,TABS2025019060,West Grove Bulding S,"8575 W University Drive Suite 150, Mckinney, TX 75071",Collin,8/2/2025,1/28/2026,"$2,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New tenant build out of a restaurant and kitchen in a first generation shell space (~6,000sf). Work includes general construction, with MEP and fire / life safety systems.","6,000 ft 2","Entertainment Properties 360, LLC","4514 Cole Ave Suite 815, Dallas, Texas 75205",(214) 750-7688,Mitch Goff,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019060
Methodist McKinney - Craig Ranch,TABS2025019040,"Methodist McKinney Hospital, LLC","8000 West Eldorado Pkwy, Mckinney, TX 75070",Collin,6/1/2025,3/1/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Convert 4 existing medical surgical beds to 2 universal care beds and support spaces. Adding a hood room and ante room to the pharmacy (~2,115 sf)","2,115 ft 2",Methodist McKinney Hospital,"8000 West Eldorado Pkwy, Mckinney, Texas 75070",610.496.2687,,E4H Architecture.com,"5830 Granite Parkway Suite 750, Plano, Texas 75042",(817) 226-1917,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019040
Collin Creek Mall,TABS2025019025,Collin Creek Mall,"811 N Central Expressway, Plano, TX 75075",Collin,11/1/2025,5/30/2027,"$100,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 450,000 sq. ft., the scope of the work includes new mechanical, electrical, plumbing, core + shell spaces for future tenants, new exteriors, elevators and escalators, etc.","450,000 ft 2",Centurion American,"1800 Valley View Lane, Suite 300, Farmers Branch, Texas 75234",(469) 892-7200,,Merriman Anderson Architects,"300 N. Field Street, Dallas, Texas 75202",(214) 764-3246,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019025
Chipotle #5604 Melissa TI,TABS2025019010,Chipotle Mexican Grill,"1220 Melissa Crossing Ct, Melissa, TX 75454",Collin,12/15/2025,3/30/2026,"$580,000",New Construction,"This project is privately funded, on private land for private use.",Tenant finish out of new shell building.,"2,325 ft 2","Noble Avondale, LLC","4619 Insurance Lane, Dallas, Texas 75205",(682) 774-1986,,Rogue Architects,"513 Main St Ste 202, Fort Worth, Texas 76102",(817) 820-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019010
