project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
HYDERABAD WALA MCKINNEY,TABS2025020179,380 MARKETPLACE,"2414 W UNIVERSITY DR, Mckinney, TX 75071",Collin,6/14/2025,9/14/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,721 ft 2",380 MARKETPLACE LLC,"5850 GRANITE PARKWAY #STE. 220, PLANO, Texas 75024",(954) 994-2520,YAMINI SUDINI,ARCHITECTWON INTERNVATIONAL,"11003 ALDER SPRINGS, SAN ANTONIO, Texas 78255",(210) 935-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020179
Home Theater Direct,TABS2025020121,Home Theater Direct,"2750 Capital St., Wylie, TX 75098",Collin,6/15/2025,8/15/2025,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Expansion of an existing office area within an existing building,"1,396 ft 2","HTD Holdings, LP","2750 Capitol St., Wylie, Texas 75098",(972) 312-9900,,parmadesign,"1712 S Akard St., Dallas, Texas 75215",(214) 769-0318,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020121
Connection Point Church,TABS2025020101,Connection Point Church,"2601 Parker Road, Saint Paul, TX 75098",Collin,7/1/2025,7/1/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground-Up Church & Classrooms,"9,883 ft 2","DFW Connection Point Church, Inc.","PO Box 1086, Wylie, Texas 75098",(214) 302-9569,,"KH Architects, PLLC","11880 Younger Ct., Azle, Texas 76020",817-905-6991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020101
PURE GREEN,TABS2025020092,"12455 ELDORADO PKWY, SUITE 220","12455 ELDORADO PKWY, SUITE 220, Frisco, TX 75035",Collin,6/15/2025,8/20/2025,"$220,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT OF SMOOTHIE SHOP,"1,053 ft 2",COIT ELDORADO RETAILS LLC,"8235 DOUGLAS AVE #STE. 310, Dallas, Texas 75225",(214) 368-7200,"CANELO VENTURES, LLC",Q ARCHITECTS,"10440 E. NORTHWEST HWY SUITE 301, DALLAS, Texas 75238",(214) 738-5440,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020092
New Restaurant,TABS2025020081,"Hungry Frontier, LLC dba Pickleman's Gourmet Cafe","3515 S Preston Road, Celina, TX 75009",Collin,8/1/2025,11/1/2025,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of new shell building,"2,650 ft 2",Eric Seitz,"1120 Cowan, Celina, Texas 75009",214-551-5000,Jesse Murphy,David Soskolne Projects Inc.,"17748 Agave Ln, Dallas, Texas 75248",972.740.3264,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020081
Celina Ownsby Phase II,TABS2025020078,Leasing Office,"605 W. Ownsby Parkway, Celina, TX 75009",Collin,7/1/2025,11/1/2026,"$58,000,000",New Construction,"This project is privately funded, on private land for private use.",2000 SF Leasing Office,"2,000 ft 2","DD Ownsby Farms, LLC","403 Corporate Center Dr. STE 201, Stockbridge, Georgia 30281",770-474-4345,Davis Development,Geheber Lewis Architects,"1325 Logan Circle NW, Atlanta, Georgia 30318",470-355-4378,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020078
"Multi-Tenant Shell - McKinney, TX",TABS2025020054,Multi-Tenant Shell,"5801 Bois D'Arch, Mckinney, TX 75071",Collin,9/15/2025,5/31/2026,"$1,674,814",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for construction of a new retail shell building and site development. The building is a 11,054 sq ft one-story structure.","11,054 ft 2","The Seitz Group, Inc","1110 Cowan Road, Celina, Texas 75009",682-207-8464,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020054
Rawlings,TABS2025020053,Allen Premium Outlets,"802 W. Stacey Rd. Suite 602, Allen, TX 75013",Collin,8/18/2025,10/15/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant improvement within (E) Building: 5,947 SF tenant space (no proposed change in overall sf)","5,947 ft 2",Allen Premium Outlets,"820 W. Stacy Rd. Suite 163, Allen, Texas 75013",(972) 678-7011,Dylan Kavanagh,"Shremshock Architects, INC.","7775 Walton Parkway, Ste 250, New Albany, Ohio 43054",614-545-4550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020053
"Plano Gateway - Building 8, Suite 810",TABS2025020049,Plano Gateway Medical Center,"201 Wyngate Blvd, Bldg 8, Suite 810, Plano, TX 75074",Collin,7/14/2025,11/28/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",3000 sf tenant finish-out of a newly constructed 1-story wood framed building for an eye clinic,"3,000 ft 2",Huffman Builders,"5880 Ashmill Dr Suite 100, Plano, Texas 75024",(469) 951-5959,,Boulder Associates Architects,"5646 Milton Street Suite 240, Dallas, Texas 75206",(214) 420-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020049
"Shell Building - McKinney, TX",TABS2025020041,Shell Building,"4058 W University Drive, Mckinney, TX 75071",Collin,8/1/2025,5/1/2026,"$4,283,020",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for construction of new retail shell building and site development. The building is a 30,608 sq ft one-story structure.","30,608 ft 2","The Seitz Group, Inc","1110 Cowan Road, Celina, Texas 75009",214-223-9077,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020041
Frankford Middle School Addition/Renovation,TABS2025020006,Frankford Middle School,"7706 Osage Plz Ct, Dallas, TX 75252",Collin,6/1/2026,8/27/2027,"$9,885,818",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Kitchen Reno., Freezer Add., Consumer Science Reno., Restroom Reno., Dining Room Add., Replace Domestic Water Heater, Valves On Sprinkler System, HVAC Controls, 2 New Chiller & 5 New RTU. Metal in Gym, Upgrade Marquee (640 GSF Add., 7807 GSF Reno.)","8,447 ft 2",Plano Independent School District,"6600 Alma Dr, Plano, Texas 75023",(469) 752-1484,,Glenn Partners,"5646 Milton St. Suite 426, Dallas, Texas 75206",(469) 930-7655,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020006
"PAULSEN, AMBER",TABS2025019972,PRESTWICK FAMILY EYECARE,"1925 PRETWICK HOLLOW DR., Mckinney, TX 75071",Collin,7/31/2025,10/31/2025,"$271,690",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR EYECARE,"1,600 ft 2",SHOPS AT PRESTWICK LLC,"3773 RICHMOND AVE #800, HOUSTON, Texas 77046",713 623-6944,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019972
JPMC Building F Turnstile Retrofit,TABS2025019930,Legacy West - JPMorgan Chase,"8181 Communications Parkway, Plano, TX 75024",Collin,8/1/2025,10/30/2025,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replace x7 full-height secured revolving doors at ground floor with 9x waist-high speed lane turnstiles; add x2 single-wing access gates; add x1 manned security desk in lobby.,900 ft 2,JP Morgan Chase,"8181 Communications Parkway, Plano, Texas 75024",(737) 219-9167,,HKS Architects,"350 N St. Paul Street, Dallas, Texas 75201",(214) 969-5599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019930
Edward Jones,TABS2025019922,800 N. Watters Road,"800 N. Watters Road, suite 170, Allen, TX 75013",Collin,6/9/2025,8/8/2025,"$68,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation of existing suite for tenant use,"1,245 ft 2",J-K Realty,"PO Box 803307, Dallas, Texas 75038",202-210-9156,,Interprise,"14241 Dallas Parkway, Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019922
"OLTEANU TFO - PLANO, TX",TABS2025019911,"OLTEANU TFO - PLANO, TX","5677 SPRING CREEK PKWY STE 102, Plano, TX 75024",Collin,1/1/2026,3/31/2026,"$285,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Pediatric Office Tenant Finishout,"2,608 ft 2",SPRING CREEK OFFICE PLAZA LLC,"825 WATTERS CREEK BLVD STE 230, ALLEN, Texas 75013",(972) 897-0562,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019911
