project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
"3106 Forney, TX - US Hwy 80 (LL Scope)",TABS2026010800,FedEx Office,"594 W US Hwy 80 Frontage, Forney, TX 75071",Dallas,4/6/2026,5/15/2026,"$162,498",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,812 SF; tenant finish out including new accessible restroom.","1,812 ft 2","Victory Shops at 80, LLC","600 S Sherman Street Suite 108, Richardson, Texas 75081",(972) 707-9255,FedEx Office,idGroup,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010800
"3106 Forney, TX - US Hwy 80 (FXO Scope)",TABS2026010799,FedEx Office,"594 W US Hwy 80 Frontage, Forney, TX 75071",Dallas,6/15/2026,7/10/2026,"$162,498",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,812 SF; tenant finish out of a new FedEx Office including client specific fixtures and equipment.","1,812 ft 2","Victory Shops at 80, LLC","600 S Sherman Street Suite 108, Richardson, Texas 75081",(972) 707-9255,FedEx Office,idGroup,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010799
Joe V's Garland Retail Demo,TABS2026010792,Joe V's Garland - DFWSS04,"1030 W. Centerville Rd, Garland, TX 75043",Dallas,3/1/2026,7/1/2026,"$69,382",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior demo of existing retail space,"39,186 ft 2",HEB Grocery Company LP,"PO BOX 839999 Suite 314, San Antonio, Texas 78283",(210) 3471735,,pb2 architecture + engineering,"PO BOX 2076, Rogers, Arkansas 72757",(479) 878-3731,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010792
Joe V's Garland Store Demo,TABS2026010791,Joe V's Garland - DFWSS04,"1040 W. Centerville Rd, Garland, TX 75043",Dallas,3/1/2026,7/1/2026,"$330,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior demolition of existing store space ,"39,186 ft 2",HEB Grocery Company LP,"PO BOX 839999 Suite 314, San Antonio, Texas 78283",(210) 3471735,,pb2 architecture + engineering,"PO BOX 2076, Rogers, Arkansas 72757",(479) 878-3731,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010791
Xpress Wellness,TABS2026010784,Shadow Creek Crossing,"3201 E. Cartwright Road suite # TBD, Mesquite, TX 75181",Dallas,3/1/2026,6/30/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","finish out of a 3220 sf medical office with exam rooms, procedure room, xray room and nurse station. ","3,220 ft 2",LF GATEWAY LP,"5952 King william drive, plano, Texas 75093",(214) 558-0800,Emily Singleterry,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010784
Bank of America: Hallmark I GT and EET Renovation,TABS2026010783,Hallmark Center,"16001 N Dallas Pky., Addison, TX 75001",Dallas,2/1/2026,4/1/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of interior office space of level 01 and 02. Work includes minimal demolition and new finishes and ceiling.,"3,000 ft 2",OPI Notex Properties LLC,"255 Washington Street, Newton, Massachusetts 02458",945-289-4431,,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",214-273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010783
The Little Gym Sunnyvale,TABS2026010766,Gateway Park,"200 E. Town East Blvd. Suite 106, Sunnyvale, TX 75182",Dallas,3/16/2026,4/24/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","FINISH OUT OF AN EXISTING 2,713 SF SPACE IN THE THIRD FLOOR OF A MULTIUSE BUILDING (RETAIL+BUSINESS). THERE WILL BE MINIMAL DEMOLITION OF WALLS AND FLOOR. NEW WORK INCLUDES BUILDING OF WALLS AND FINISHES TO ACCOMMODATE THE OPERATION OF THE LITTLE GYM","2,713 ft 2","Hope Development Partners 4, LLC","129 N. Collins Road, Suite 2102, Sunnyvale, Texas 75182",(214) 457-6493,Paul Bailey,James A. Lastovica,"1805 N 2nd St., Suite 5285, Rogers, Arkansas 72756",(479) 636-5004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010766
Ritz Carlton Las Colinas - Event Terrace Renovation,TABS2026010758,Ritz Carlton Las Colinas,"4150 N Macarthur Blvd, Irving, TX 75038",Dallas,3/1/2026,6/15/2026,"$915,975",Renovation/Alteration,"This project is privately funded, on private land for private use.","10,875 SF renovation of existing office and meeting spaces across level 01 and level 02. Converting existing office to meeting spaces and vice versa.","10,875 ft 2",DLC Hotel Owner LLC,"55 Merchant St Ste 1500, Honolulu, Hawaii 96813",(808) 540-3605,,Leo A Daly,"3232 McKinney Avenue Suite 800, Dallas, Texas 75204",469.357.4245,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010758
Walmart 8930 - OPD Expansion,TABS2026010754,Walmart 8930,"15757 Coit Rd., Dallas, TX 75248",Dallas,1/10/2027,4/29/2027,"$1,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Online Pickup Delivery Expansion,"3,354 ft 2",Wal-Mart Real Estate,"2608 SE J Street, Bentonville, Arkansas 72716",(918) 740-3269,,BRR Architecture Inc.,"8131 Metcalf Avenue, Ste. 300, Overland Park, Kansas 66204",(913) 236-3344,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010754
"MCD 67 & WINTERGREEN - CEDAR HILL, TX",TABS2026010753,"MCD 67 & WINTERGREEN - CEDAR HILL, TX","SEC US 67 & WINTERGREEN RD, Cedar Hill, TX 75104",Dallas,9/1/2026,1/1/2027,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonalds,"4,124 ft 2","MCDONALD'S USA, LLC","110 N CARPENTER STREET, CHICAGO, Illinois 60607",(254) 205-0418,,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010753
