project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Remodeling for The Center of Cancer and Blood Disorders,TABS2026027315,The Center for Cancer and Blood Disorders,"900 West Magnolia Ave., Fort Worth, TX 76104",Tarrant,8/12/2026,1/29/2027,"$1,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodeling 10,183 SF of existing interior","10,183 ft 2",HCPI/UTAH II LLC,"3000 Meridian Blvd. Suite 200, Franklin, Tennessee 37067",(949) 407-0700,JOSHUA CRAWFORD,TMA ARCHITECTS,"1317 Alston Avenue Suite 101, FORT WORTH, Texas 76104",(817) 737-0404,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027315
Cook Children's Dodson Level 7,TABS2026027294,Cook Children's Dodson Clinic,"1500 Cooper St, Suite 730, Fort Worth, TX 76104",Tarrant,8/25/2026,2/19/2027,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","finish out of waiting area, restrooms, building circulation and fit out of maternal fetal medicine clinic","7,600 ft 2",Cook Children's Medical Centre,"1500 W. Rosedale Street, Fort Worth, Texas 76104",(682) 885-4021,,Stantec Architecture Inc.,"1800 Main Street, Suite 123, Dallas, Texas 75201",469 621 4759,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027294
Mesa Commons,TABS2026027279,Mesa Commons,"4600 Altamesa Blvd., Fort Worth, TX 76133",Tarrant,10/1/2026,2/1/2027,"$1,691,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovate existing building into 15 sleeping rooms of youth housing and associated spaces, plus office space for managing non-profit","7,586 ft 2","Altamesa Church of Christ, Inc.","4600 Altamesa Blvd., Fort Worth, Texas 76133",(214) 693-0339,Nicole Binkley,"ReStudio Architecture, PLLC","1735 S Ewing Suite 130, Dallas, Texas 75216",(817) 706-2205,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027279
Accurate USA - Arlington,TABS2026027262,2226 N Collins Street,"2240 N Collins Street, Arlington, TX 76011",Tarrant,5/1/2026,6/23/2026,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior suite refresh which includes new ceiling, paint and minor renovation of two office walls. Offices, Breakroom and TR are existing. ","1,550 ft 2",NWC Washington/157 Ltd,"3102 Maple Ave, Suite 500, Dallas, Texas 75201",(214) 720-6602,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027262
Walmart #2981,TABS2026027256,Walmart,"2130 Rufe Snow Dr., Keller, TX 76248",Tarrant,2/1/2027,6/1/2027,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of Refrigeration Equipment,"42,988 ft 2",Walmart Real Estate Business Trust,"PO BOX 8050, Bentonville, Arkansas 72712",(479) 202-3245,,Cuhaci & Peterson,"2600 Maitland Center Pkwy., Suite 200, Maitland, Florida 32751",(407) 661-9100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027256
Dutch Bros Grand Prairie TX,TABS2026027255,Dutch Bros Coffee,"2380 W Camp Wisdom, Grand Prairie, TX 75052",Tarrant,11/16/2026,3/31/2027,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.",New construction of Dutch Bros Coffee with drive-thru and walk-up services only.,986 ft 2,Victory at Lakeridge LLC,"600 S Sherman St, Ste 108, Richardson, Texas 75081",(214) 901-1514,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027255
Stop N Go Saginaw,TABS2026027249,Stop N Go Gyro,"1205 N Saginaw Blvd B, Saginaw, TX 76179",Tarrant,8/8/2026,10/1/2026,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior alteration for kitchen fast food restaurant,"1,125 ft 2","Siddhipriya Real Estate, LLC","c/o The Woodmont Company, Fort Worth, Texas 76107",817-732-4000,Dirgham Amous,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027249
Circuit Systems Company Expansion,TABS2026027244,Circuit Systems Company,"5301 W Pioneer Parkway, Arlington, TX 76013",Tarrant,11/18/2026,12/1/2027,"$45,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT CONSISTS OF AN EXPANSION OF AN EXISTING MANUFACTURING  WAREHOUSE. THE EXPANSION ADDS 20,980 SF TO THE EXISTING 11,880 SF FOR A TOTAL OF  32,860 SF. THE EXPANSION WILL INCLUDE NEW OFFICES, CONFERENCE ROOM, FILE STORAGE,  REST","20,980 ft 2",Grady King,"5301 W Pioneer Parkway, Arlington, Texas 76013",(817) 861-6575,,"SBL Architecture, Inc.","1000 Ballpark Way, Suite 200, Arlington, Texas 76011",(817) 792-2100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027244
ENVIRONMENTAL IMPROVEMENT INC - INTERIOR RENOV,TABS2026027243,2850 MARKET LOOP,"2850 MARKET LOOP, Southlake, TX 76092",Tarrant,9/1/2026,11/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOV ,"23,800 ft 2",MARKET LOOP COMMERICAL PARTNERS LLC,"14950 QUORUM DR #STE., 100, DALLAS, Texas 75254",(972) 934-4013,,GARY LEVY ARCHITECT LLC,"PO BOX 192334, DALLAS, Texas 75219",(214) 766-2686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027243
Alliance Fresh Initiative,TABS2026027194,HEB Alliance,"3451 Heritage Trace Parkway, Fort Worth, TX 76244",Tarrant,11/30/2026,12/21/2026,"$587,887",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor interior remodel,500 ft 2,HEB LP,"646 S Flores St, San Antonio, Texas 78204",(956) 337-8833,,Absolute Design Partners,"32600 US Hwy 281 N, Bulverde, Texas 78163",(210) 885-9338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027194
