project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
PHO BY KOLBEN,TABS2025019738,PIONEER CROSSING,"2540 E PIONEER PKWY #STE. 180, Arlington, TX 76010",Tarrant,6/1/2025,10/1/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT ,"3,600 ft 2",BEN TAN,"PO BOX 168746, IRVING, Texas 75016",(214) 854-0338,PHILLIP PHAN,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019738
Arlington Hotel Renovation,TABS2025019702,Crowne Plaza Arlington,"2700 E. Lamar Blvd, Arlington, TX 76011",Tarrant,7/1/2025,1/5/2026,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation and finish upgrades to an existing hotels; lobby, atrium, restaurant, restrooms and meeting spaces ","20,000 ft 2",Equinox Hospitality,"2700 E Lamar Blvd, Arlington, Texas 76011",(303) 500-2004,,Bennett Partners,"640 Taylor Street Suite 2323, Fort Worth, Texas 76102",(214) 550-0085,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019702
Revique Medical Aesthetics,TABS2025019693,Legacy at Viridian,"4040 N Collins Street Suite 134, Arlington, TX 76005",Tarrant,7/1/2025,11/14/2025,"$133,500",New Construction,"This project is privately funded, on private land for private use.","New tenant finish out including mechanical, plumbing and electrical ","2,225 ft 2",Legacy at Viridian LLC,"2500 NE Green Oaks Blvd. Suite 200, Arlington, Texas 76006",(817) 649-0885,,"CHS Architects, Inc.","2500 NE Green Oaks Blvd. Suite 200, Arlington, Texas 76006",(817) 649-0885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019693
Corridor Level 2,TABS2025019658,North Office Building,"9900 Hillwood Pkwy, Fort Worth, TX 76244",Tarrant,6/1/2025,7/1/2025,"$51,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Corridor finish out in newly constructed building,365 ft 2,"Hillwood, a Perot Company","9800 Hillwood Parkway Suite 300, Fort Worth, Texas 76177",(817) 224-6368,,GFF,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019658
Action Behavior Center Saginaw,TABS2025019643,Action Behavior Center Saginaw,"2719 Basswood Blvd., Suite 161, Fort Worth, TX 76131",Tarrant,6/1/2025,6/30/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 6,965 sf tenant finish-out project in an existing shell for Action Behavior Centers office and therapy clinic.","6,965 ft 2",Hunington Properties,"3733 Richmond Avenue, Suite 800, Houston, Texas 77046",(713) 623-6944,Connor Coleman,Schwarz-Hanson Architects,"2627 Tillar Street, #131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019643
Peak Physical Therapy - Southlake,TABS2025019639,Village at Timarron,"601 E Southlake Blvd Ste 400, Southlake, TX 76092",Tarrant,6/16/2025,8/4/2025,"$185,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is the tenant buildout of a 1628 SF ground floor suite in an existing tenant building. Intended use is for outpatient physical therapy. No change in egress, occupancy, or structure are anticipated in the scope of work. ","1,628 ft 2","Timarron Venture, Ltd","3102 Maple Ave Ste 500, Dallas, Texas 75201",(214) 954-0600,Sarah Ward-Lewis,H2A Architecture & Design,"2475 Northwinds Parkway Ste 200, Alpharetta, Georgia 30009",(404) 683-1156,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019639
New Crowley Collegiate Academy,TABS2025019622,New Crowley Collegiate Academy,"1900 Crowley Pride Drive, Fort Worth, TX 76134",Tarrant,7/7/2025,7/12/2027,"$50,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New Collegiate Academy Building and parking,"76,639 ft 2",Crowley ISD,"1900 Crowley Pride Drive, Fort Worth, Texas 76134",817-297-5800,,VLK Architects,"1320 Hemphill St Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019622
Heritage Trace Retail Shell,TABS2025019615,Heritage Trace Retail Shell,"2401 Heritage Trace Pkwy, Fort Worth, TX 76117",Tarrant,9/8/2025,1/20/2026,"$700,000",New Construction,"This project is privately funded, on private land for private use.","One story, 5,354 sq.ft. Retail Shell building","5,354 ft 2",Garima Kamo,"2668 West Creek Drive, Frisco, Texas 75033",(919) 345-6209,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019615
Arlington Office Addition,TABS2025019614,Armstrong Forensic Laboratory,"330 Loch N Green Trail, Arlington, TX 76012",Tarrant,7/1/2025,7/1/2026,"$850,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",New ground-up stick built addition to an existing forensic laboratory.,"1,896 ft 2",Michael Armstrong,"330 Loch N Green Trail, Arlington, Texas 76012",(817) 275-2691,,Mel/Arch Studio,"1201 Evans Ave Suite 300, Fort Worth, Texas 76104",(817) 653-3007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019614
Carroll ISD_250114_Daycare Center,TABS2025019610,Carroll ISD Administration Building,"2400 N Carroll Ave, Southlake, TX 76092",Tarrant,6/3/2025,8/8/2025,"$200,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of 6 existing rooms to be converted into a Daycare Center for their employees and an outdoor play area with artificial turf and decorative fence to meet Daycare requirements. ,"5,979 ft 2",Carroll ISD,"2400 N Carroll Ave, Southlake, Texas 76092",817-949-8245,,PBK Architects,"777 Main St, Suite 3410, Fort Worth, Texas 76102",(817) 332-4333,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019610
Siemens Convert Large Private Office into Two Private Offices,TABS2025019604,Siemens Grand Prairie Fountain Pkwy Factory,"501 Fountain Parkway, Suite 100, Grand Prairie, TX 75050",Tarrant,6/1/2025,7/31/2025,"$97,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Expand a large private office to create two private offices which includes framing, ceiling grid, floor covering, electrical outlets, light fixtures.","1,500 ft 2",Siemens Corporation,"501 Fountain Parkway, Suite 100, Grand Prairie, Texas 75050",(512) 924-4132,,Meinhardt and Associates,"14643 Dallas Parkway, Suite 636, Dallas, Texas 75254",972-934-5402,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019604
