project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Jimmy Johns,TABS2026010798,Ashton Gray Medtail,"2157 Avondale- Haslet Road, Fort Worth, TX 76052",Tarrant,3/2/2026,6/1/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing lease space,"1,281 ft 2",AG Haslet RE Holdings LLC,"12360 Market Dr suite 700, Oklahoma City, Oklahoma 73114",(214) 725-4886,Davd Brumfield,"icon architects, inc","703 SAN YSIDRO TRAIL, Mansfield, Texas 76063",(817) 946-7503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010798
LIVSOU,TABS2026010788,Southlake Corners,"200 Kimball Ave, Suite 200, Southlake, TX 76092",Tarrant,1/30/2026,8/28/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing Veterinary Clinic into new Veterinary Clinic,"3,150 ft 2","KRG Southlake Corners Kimball, LLC","30 South Meridian Street, Suite 1100,, Indianapolis, Indiana 46204",317-577-5600,Mark Brooks,Link Architecture,"8729 Shoal Creek Blvd Suite 200, Austin, Texas 78757",(512) 821-3555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010788
Metro Vein,TABS2026010779,Parc Plaza Office,"1305 Airport Freeway Ste 301, Bedford, TX 76201",Tarrant,2/2/2026,4/30/2026,"$223,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovations to an existing suite within an existing building,"3,126 ft 2",KAGR BEDFORD LLC,"800 West Madison Street Ste 400, Chicago, Illinois 60607",312-287-9148,,Lincoln Property,"8140 Walnut Hill Lane Suite 700, Dallas, Texas 75231",(214) 461-2354,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010779
bradford commercial real estate services,TABS2026010777,first on 7th,"500 w. 7th street, suite 1031, Fort Worth, TX 76102",Tarrant,2/1/2026,5/31/2026,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing office space,"1,676 ft 2",first on 7th LP,"500 west 7th street, suite 400, fort worth, Texas 76102",(817) 877-3300,,idGROUP,"2641 irving blvd., dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010777
Gyro 360,TABS2026010776,Cook Addition,"1637 Keller Pkwy Suite A, Keller, TX 76248",Tarrant,2/23/2026,5/29/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construction of first-generation restaurant space in an existing shell building.,"1,553 ft 2","Nnamdi Holdings, LLC","2741 E Beltline rd Suite %, Carrollton, Texas 75006",(479) 879-1309,Qlirim Dauti,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010776
Knox on Watson,TABS2026010769,"Building, A, B, C","1401 S. Watson Rd., Arlington, TX 76010",Tarrant,5/1/2026,9/1/2027,"$15,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of (3) 3-story buildings consisting of 1BR, 2BR, and 3BRs with integral amenity spaces. ","104,547 ft 2","Arlington TXHP, LP","11705 Wenonga Circle, Leawood, Kansas 66211",(913) 638-2500,,Wallace Architects LLC,"302 Campusview Dr. Ste. 208 Ste. 208 Ste. 208, Columbia, Missouri 65021",(573) 256-7200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010769
Club- Arlington Tx,TABS2026010763,Club Car Wash,"7311 Matlrock Rd, Arlington, TX 76002",Tarrant,2/9/2026,3/26/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing carwash with replacing carwash equipment, pumps and motors. Replacing metal roof with new metal roof. Adding natural gas heaters to the wash bay.","4,282 ft 2",AVALANCHE WASH INC,"3708 LES DR, JOSHUA, Texas 76058",(573) 777-0553,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010763
Hillwood Alliance – ACN-4 West TI,TABS2026010755,ACN-4,"15301 N Beach St, Fort Worth, TX 76177",Tarrant,3/10/2026,11/30/2026,"$140,000,000",New Construction,"This project is privately funded, on private land for private use.","Scope of Work:   The proposed project includes the new construction of a 371,160 +/- SF Tenant Improvement to the existing west side of the shell building. Improvements include 55,000 SF of two floors of open and private offices, break rooms, confere","371,160 ft 2","Alliance Center North No. 4, Ltd","9800 Hillwood Parkway, Suite #300, Fort Worth, Texas 76177",(361) 449-5927,,GSR Andrade Architects,"2001 N Lamar St suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010755
Precinct #2 Garage Building Expansion,TABS2026010752,Tarranty County Precinct #2 Vehicle Maintenance Facility,"1050 Mansfield Cardinal Road, Kennedale, TX 76060",Tarrant,7/1/2026,1/31/2027,"$3,400,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approximately 1,500 sq ft office addition, approximately 2,000 sq ft renovation, and approximately 385 sq ft maintenance building addition.","3,885 ft 2",Tarrant County,"200 Taylor Street Room 344, Fort worth, Texas 76102",(817) 884-4912,,"Grace Design Studios, LLC","200 Bailey Avenue Suite 200, FORT WORTH, Texas 76107",(817) 921-5928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010752
Fortezza,TABS2026010738,Svyer Capital LLC,"2900 Lakeside Village Blvd, Flower Mound, TX 75022",Tarrant,3/1/2026,3/1/2027,"$7,500,000",New Construction,"This project is privately funded, on private land for private use.","2 story mixed-use with rooftop deck - 12,944 SF","12,944 ft 2",Svyer Capital LLC,"2900 Sunset Blvd, Flower Mound, Texas 75022",(479) 799-9949,,Tag & Associates LLC,"1420 Valwood Pkwy #100, Carrollton, Texas 75006",(469) 544-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010738
Dim Sum Bloom,TABS2026010732,Dim Sum Bloom,"485 North Business Interstate 35, Arlington, TX 76017",Tarrant,3/15/2026,12/15/2026,"$400,000",New Construction,"This project is privately funded, on private land for private use.",first time interior build out of a new restaurant,"3,445 ft 2",1255 W 120 Real Estate,"538 Haggard Street #412, Plano, Texas 75074",(832) 758-0728,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010732
FIREPOT LLC,TABS2026010730,FIRE POT LLC,"5760 SW LOOP 820 BRYANT IRVIN RD, Fort Worth, TX 76132",Tarrant,1/1/2025,8/15/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"8,000 ft 2",TRISTATE COMMERCIAL ASSOCIATES,"301 S SHERMAN ST #STE. 100, RICHARDSON, Texas 75081",(972) 669-8440,JASON CHEN,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010730
Mi Chante Mexican Cuisine,TABS2026010729,Mi Chante Mexican Cuisine,"3300 Alliance Gateway Freeway #140, Fort Worth, TX 76177",Tarrant,3/2/2026,7/6/2026,"$375,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Interior finish out of new lease space. New mechanical, electrical and plumbing equipment.","3,120 ft 2","SCSD Finell, LTD","14114 Dallas Parkway #670, Dallas, Texas 75254",(214) 483-0400,,Hub City Productions,"4100 Commerce Street #14, Dallas, Texas 75226",(214) 821-8242,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010729
Arlington Tribute Ballroom Conversion,TABS2026010728,The Lamar,"2700 E. Lamar Blvd., Arlington, TX 76011",Tarrant,2/2/2026,9/24/2026,"$1,023,405",Renovation/Alteration,"This project is privately funded, on private land for private use.",Convert existing indoor pool into a ballroom. Add 3 unisex restrooms. Add outdoor pool and fence to property.,"5,315 ft 2",Equinox Hotels,"2700 East Lamar Boulevard, Arlington, Texas 76011",(817) 915-3783,,Premier Architecture,"14185 Dallas Parkway, Suite 1400, Dallas, Texas 75254",214-794-8581,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010728
Emergency Suite Behavioral Health Renovation,TABS2026010683,Cook Childrens Medical Center  - Dodson Specialty Clinic,"801 7th Avenue, Fort Worth, TX 76104",Tarrant,2/2/2026,6/18/2026,"$2,055,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Emergency suite renovation to create 2 non-sleeping suites. (3100 SF),"3,100 ft 2",Cook Childrens Medical Center,"801 7th Avenue, Fort Worth, Texas 76104",(682) 885-4021,,HKS Inc,"1227 W. Magnolia Suite 200, Fort Worth, Texas 76104",(682) 382-3103,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010683
Concordance Healthcare,TABS2026010676,Heritage Business Park 4,"801 Industrial Blvd. Suite 100, Grapevine, TX 76051",Tarrant,1/26/2026,2/27/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of 3,729 sq. ft. pre-fab clean room in existing building.","3,729 ft 2","Prologis USLV SUBREIT 1, LLC","1800 Wazee St. Suite 60, Denver, Colorado 80202",(682) 409-5603,,P Shade Design,"3839 McKinney Ave #155-220, Dallas, Texas 75204",(214) 443-7880,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010676
25102 - RAK Marine Creek Building 2,TABS2026010673,Marine Creek Industrial - Building 2,"5204 Marine Creek Pkwy, Fort Worth, TX 76179",Tarrant,4/1/2026,12/2/2026,"$6,700,000",New Construction,"This project is privately funded, on private land for private use.",New shell industrial building ,"91,560 ft 2",RAK Real Estate Equities Marine Creek LLC,"6112 Martel Ave., Dallas, Texas 75214",(214) 462-5619,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010673
25102 - RAK Marine Creek Building 1,TABS2026010666,Marine Creek Industrial - Building 1,"5204 Marine Creek Pkwy, Fort Worth, TX 76040",Tarrant,4/1/2026,12/1/2026,"$5,200,000",New Construction,"This project is privately funded, on private land for private use.",New Shell Industrial Building ,"76,040 ft 2",RAK Real Estate Equities Marine Creek LLC,"6112 Martel Ave., Dallas, Texas 75214",(214) 462-5619,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010666
Westside Village Jewel Box Office,TABS2026010659,Jewel Box Office,"TBD Westside Drive, Fort Worth, TX 76107",Tarrant,4/6/2026,9/1/2028,"$50,000,000",New Construction,"This project is privately funded, on private land for private use.",Six-story mixed-use commercial office core / shell and a 1-story restaurant core / shell. The buildings sit on two levels of below-grade parking garage which is a part of an adjacent project's construction scope.,"96,500 ft 2","FW Westside RE Investors, LLC","201 Main Street, Suite 3100, Fort Worth, Texas 76102",(214) 632-8058,,"Corgan Associates, Inc.","401 N Houston St. Address Line #2, Dallas, Texas 75202",(214) 977-3542,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010659
Alcon ASPEX EO Cooler #2,TABS2026010658,Alcon ASPEX Manufacturing,"6500 Will Rogers Blvd, Fort Worth, TX 76134",Tarrant,1/30/2026,7/24/2026,"$1,650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Scope of work includes installation of a refrigerated environmental room within an existing warehouse and associated mechanical/electrical equipment on grade outdoors.,920 ft 2,Alcon Research LLC,"6201 South Freeway, Fort Worth, Texas 76134",(817) 551-3020,,"EwingCole, Inc","100 North 6th Street, Philadelphia, Pennsylvania 19106",(215) 625-4491,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010658
Lean Kitchen Grapevine,TABS2026010606,Lean Kitchen Grapevive,"1469 W State Highway 114 Suite 600, Grapevine, TX 76051",Tarrant,2/28/2026,8/31/2026,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",1469 W SH 114 - Lean Kitchen - rennovationm and finish out of existing  retail space to Grab and Go Kitchen,"1,691 ft 2",Grapevine/Tate Pad A Ltd Corp,"3102 Maple St Suite 500, Dallas, Texas 75201",(214) 720-6667,,Design Drafting Services LLC,"123 W Main Street Ste 120, Grand Prairie, Texas 75050",214-966-0550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010606
Eagle Mountain Saginaw New Elementary School #19,TABS2026010603,Eagle Mountain Saginaw New Elementary School #19,"THOMAS, BENJAMIN SURVEY Abstract 1497 Tract 2C01 S, Fort Worth, TX 76179",Tarrant,4/14/2026,6/1/2027,"$50,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New Elementary School,"99,413 ft 2",Eagle Mountain-Saginaw ISD,"1600 Mustang Rock Rd, Fort Worth, Texas 76179",1-817-232-0880,,VLK,"1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010603
Intuit Turbo Tax,TABS2026010587,Park Village Southlake,"1141 E Southlake Blvd ste 510, Southlake, TX 76092",Tarrant,3/20/2026,4/20/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement to include demolition of non structural partitions and ceiling, construction of new partitions, ceiling, power & finishes","2,000 ft 2",5C SL Park Village LLC,"20405 Texas 249 Access Rd ste 810, Houston, Texas 77070",(281) 251-5550,,Kamus + Keller,"3760 Kilroy Airport Way ste 100, Long Beach, California 90806",(562) 216-5244,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010587
Haltom City Spa,TABS2026010570,Haltom City Spa,"5110 Northern Cross Blvd, Haltom City, TX 76117",Tarrant,1/20/2026,7/20/2026,"$300,000",New Construction,"This project is privately funded, on private land for private use.","metal building, concrete foundation, facade to be completed with stucco stone exterior","5,600 ft 2",FSG LLC,"4850 NE Loop 820, Haltom City, Texas 76117",817-456-3837,,Metal Warehouse/ ODG Engineering,"508 W Lookout Drive #14-1024, Richardson, Texas 75080",214-232-1709,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010570
