project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
214 Renovation,TABS2025015393,Gaylord Texan Resort & Convention Center,"1501 Gaylord Trail, Grapevine, TX 76051",Tarrant,4/1/2025,6/30/2025,"$401,400",Renovation/Alteration,"This project is privately funded, on private land for private use.","Drywall, flooring, paint, lighting, plumbing, HVAC.","2,700 ft 2","RHP Property GT, LP","One Gaylord Drive, Nashville, Tennessee 37214",(615) 316-6000,Alan Beams,IDStudio 4,"6201 Campus Circle Dr. E, Irving, Texas 75063",972-870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015393
Cravens Field - Additions and Renovations,TABS2025015376,Cravens Field,"1400 W. Lamar Blvd, Arlington, TX 76012",Tarrant,8/11/2025,12/18/2026,"$32,622,215",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing Cravens Field, include new concessions, fieldhouse and restrooms.","3,076,773 ft 2",Arlington Independent School District,"1201 Colorado Lane, Arlington, Texas 76015",(682) 867-7607,,VLK Architects,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015376
Sandman Hotel - Musume,TABS2025015346,Waggoner Building Hotel,"810 Houston Street, Fort Worth, TX 76102",Tarrant,4/1/2025,5/1/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reconstruction of the basement restaurant and seating area, bar on basement and ground floor. Patch and repair walls and new interior finishes.","3,000 ft 2",Northland Properties,"1755 W. Broadway, Suite 310, Vancouver, BC V6J 4S5",(604) 730-6645,Sean Clavir,Merriman Anderson Architects,"300 North Field Street, Dallas, Texas 75202",214-764-3246,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015346
Stretch Zone - Keller,TABS2025015332,242 Rufe Snow Drive Building,"242 Rufe Snow Dr. - Ste. 170, Keller, TX 76248",Tarrant,4/21/2025,6/30/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of an existing smoothie restaurant to a new Stretch-Zone location/space.,"1,381 ft 2","LAKESIDE FDW RETAIL, LTD.","909 Lake Carolyn Parkway, Suite 150, Irving, Texas 75039",(469) 533-4131,Gavin Bales,"the High-Line Group, llc.","Box. 820582, North Richland Hills, Texas 76182",(405) 410-1131,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015332
Ride Now,TABS2025015326,North Quarter 35 Building 1,"10717 N. Freeway, Fort Worth, TX 76177",Tarrant,4/28/2025,12/1/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.",First time finish-out of industrial building,"56,000 ft 2",Westcore,"4350 La Jolla Village Drive, Suite 900, San Diego, California 92122",858 625 4100,,Alliance Architects,"1600 N. Collns Blvd., Richardson, Texas 75080",9-722-332-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015326
Bep Chi Dep,TABS2025015314,Bep Chi Dep,"1120 bardin rd suite 100, Arlington, TX 76018",Tarrant,4/1/2025,6/1/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","new vent hood, new grease trap, move bathroom to middle of space","1,300 ft 2",AnhThu Hoang,"6160 twin mapple, arlington, Texas 76018",(817) 908-1854,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015314
"Life Time Colleyville, TX Club Lounge",TABS2025015311,Life Time,"1221 Church Street, Colleyville, TX 76034",Tarrant,3/10/2025,3/29/2025,"$280,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Converting 5 private offices to 609sf of open work space for members.,609 ft 2,REALTY INCOME ILLINOIS PROPERTIES 1 LLC,"11995 EL CAMINO REAL, SAN DIEGO, California 92130",(858) 284 5114,Ben Alberts,Life Time,"2900 Corporate Place,, Chanhassen, Minnesota 55317",(952) 229-7539,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015311
Pecan Meadows Phase 1,TABS2025015300,Pecan Meadows Phase 1,"401 - 499 S. Forest Hill Drive, Fort Worth, TX 76140",Tarrant,8/1/2024,5/1/2025,"$62,189",New Construction,"This project is privately funded, on private land for private use.","New land development project.  158 residential lots with 9,607. ","9,607 ft 2","Lennar Home of Texas Land & Construction, LTD.","1231 Greenway Drive, Suite 800, Irving, Texas 75038",(469) 873-5599,,"LJA Engineering, Inc.","3017 W. 7th Street, Suite 300, Fort Worth, Texas 76107",(817) 999-1983,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015300
Verizon Uplift - North Richland Hills TX,TABS2025015294,HND Investment Retail Center,"8533 David Blvd Suite 200, North Richland Hills, TX 76182",Tarrant,4/15/2025,6/30/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demo former dentist office and convert to retail space.,"3,082 ft 2",HND Investment LLC,"110 Mill Crossing, Colleyville, Texas 76034",(214) 718-5341,,Narramore Associates,"310 Mills Avenue Suite 203, Greenville, South Carolina 29605",(864) 242-9881,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015294
Burton Trucking,TABS2025015291,Burton Trucking,"4864 Keller Haslet Rd, Fort Worth, TX 76244",Tarrant,4/30/2025,8/1/2025,"$250,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Adding a new 2 story (1,250 SF per floor) Office addition to an existing 6,000 SF building (existing 2 story office 2,000 SF & 4,000 SF shop) ","2,500 ft 2",Ricky Burton,"4864 Keller Haslet Rd, Fort Worth, Texas 76255",(682) 300-5411,,Dallas Proctor Architect,"1602 W. Business 380 S. 800, Decatur, Texas 76234",(214) 244-0506,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015291
