project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Pop & Pour,TABS2026015598,RET-Colleyville Town Square,"5665 Colleyville Blvd., Suite 150, Colleyville, TX 76034",Tarrant,3/2/2026,5/4/2026,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Convert a 1,461 sq. ft. to a Champagne Bar with kitchen (no cooking), bar, lounge, storage space, and an additional restroom. ","1,461 ft 2",SVAP III TC COLLEYVILLE LLC,"302 Datura St., Ste.100, West Palm Beach, Florida 33401",(561) 836-5141,Jessica Glenn,"Vignette Design, LLC / John E. Stumpf, Architects, Engineers & Land Surveying P.C.","220 Main Street, Hempstead, New York 11550",(516) 877-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015598
Bluegrass Legacy Office Addition,TABS2026015597,Bluegrass Legacy Group,"118 W Olive St, Keller, TX 76248",Tarrant,6/1/2026,9/1/2026,"$125,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Ext. reno and 813 sq. ft. addition for a office. Includes asbestos abatement, new board & batten siding, re-roof with a new raised structure, and full repaint. Interior build-out has 3 offices, storage, 1 restroom, new 200 amp service, 2 ton HVAC",813 ft 2,Bluegrass Legacy Holdings LLC,"118 W Olive, Keller, Texas 76248",(817) 854-8833,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015597
Heritage Parkway Eastbound Lane Reconstruction,TABS2026015579,Heritage Parkway,"1200 E Broad Street, Mansfield, TX 76063",Tarrant,3/30/2026,3/30/2027,"$250,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","This project involves the reconstruction of the eastbound lanes of Heritage Parkway, including pedestrian enhancements with the installation of approximately 36,000 square feet of new sidewalks.","36,000 ft 2",City of Mansfield,"1200 E Broad Street, Mansfield,, Texas  7606",817-276-4208,,"Wier & Associates, Inc.","2201 E. Lamar Blvd. Suite 200E, Arlington, Texas 76006",(817) 467-7700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015579
Bobby Ray's Deli & Tavern,TABS2026015575,Arlington Park Square,"3701 S Cooper Street Suite 220, Arlington, TX 76015",Tarrant,3/30/2026,6/1/2026,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The work of this contract comprises the general interior tenant finish-out remodeling from an existing space,"8,970 ft 2",TRIMARSH REALTY LLC,"4801 HARBOR DR, FLOWER MOUND, Texas 75022",(972) 480-1788,BOBBY RAY,KUI-MEW WONG ARCHITECT,"11003 ALDER SPRINGS, SAN ANTONIO, Texas 78255",(210) 935-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015575
San Jacinto Business Park,TABS2026015533,Building B,"3853 San Jacinto Dr, Fort Worth, TX 76126",Tarrant,5/14/2026,8/30/2026,"$900,000",New Construction,"This project is privately funded, on private land for private use.",New ground up pre engineered metal warehouse with interior office,"15,473 ft 2",CSP San Jacinto LTD,"4347 W Northwest Hwy Ste 130 PMB 229, Dallas, Texas 75220",(817) 564-5911,,Park McCullah,"18383 Preston Rd., Suite 235, Dallas, Texas 75252",(305) 561-8110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015533
San Jacinto Business Park,TABS2026015532,Building A,"3853 San Jacinto Dr, Fort Worth, TX 76126",Tarrant,5/14/2026,8/30/2026,"$1,150,000",New Construction,"This project is privately funded, on private land for private use.",New ground up pre-engineered metal warehouse with interior office space,"20,214 ft 2",CSP San Jacinto LTD,"4347 W Northwest Hwy Ste 130 PMB 229, Dallas, Texas 75220",(817) 564-5911,,Park McCullah,"18383 Preston Rd., Suite 235, Dallas, Texas 75252",(305) 561-8110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015532
Haslet Crossing Building C - Spec Office,TABS2026015526,Haslet Crossing Building C,"SEC corner of Avondale Haslet Rd & Intermodal Pkwy, Haslet, TX 76052",Tarrant,5/1/2026,8/1/2026,"$500,000",New Construction,"This project is privately funded, on private land for private use.","The proposed project is a new 4,297 square feet office space comprising an open office area, breakroom, men's and women's multi-user restroom, and IT/server room.","4,297 ft 2","SRPF C/Haslet Crossing, LP","2001 Ross Avenue, Ste 400, Dallas, Texas 75201",(903) 316-2527,,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015526
Haslet Crossing Building B - Spec Office,TABS2026015523,Haslet Crossing Building B,"SEC corner of Avondale Haslet Rd & Intermodal Pkwy, Haslet, TX 76052",Tarrant,5/1/2026,8/1/2026,"$500,000",New Construction,"This project is privately funded, on private land for private use.","The proposed project is a new 2,958 square feet new office space comprising an open office area, breakroom, men's and women's multi-user restroom, and IT/server room.","2,958 ft 2","SRPF C/Haslet Crossing, LP","2001 Ross Avenue, Ste 400, Dallas, Texas 75201",(903) 316-2527,,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015523
Haslet Crossing Building A - Spec Office,TABS2026015520,Haslet Crossing Building A,"SEC corner of Avondale Haslet Rd & Intermodal Pkwy, Haslet, TX 76052",Tarrant,5/1/2026,8/1/2026,"$500,000",New Construction,"This project is privately funded, on private land for private use.","The proposed project is a new 2,958 square feet new office space comprising an open office area, breakroom, men's and women's multi-user restroom, and IT/server room.","2,958 ft 2","SRPF C/Haslet Crossing, LP","2001 Ross Avenue, Ste 400, Dallas, Texas 75201",(903) 316-2527,,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015520
Alcon FWN BFS Lines,TABS2026015515,Alcon FWN Manufacturing,"6201 South Freeway, Fort Worth, TX 76134",Tarrant,4/13/2026,3/19/2027,"$3,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing space within an aseptic manufacturing facility for installation of new product filling lines and associated packaging equipment.,"13,845 ft 2",Alcon Laboratories,"6201 South Freeway, Fort Worth, Texas 76134",(817) 568-6428,,"EwingCole, Inc","100 North 6th Street, Philadelphia, Pennsylvania 19106",(215) 625-4491,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015515
