project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Liquorland Tenant Finish Out,TABS2026003676,Summer Creek Retail,"7525 Summer Creek Drive, Suite 121, Fort Worth, TX 76123",Tarrant,12/1/2025,3/31/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New Tenant Finish out in a multi-tenant shell building,"4,001 ft 2",Rubicon Crossing LLC,"6424 Colleyville Blvd. Suite 120 Ste 127-627, Colleyville, Texas 76034",(469) 363-3222,Smit Shah,MCP Architects PLLC,"8901 Tehama Ridge Pkwy Ste. 127-627, FORT WORTH, Texas 76177",(214) 227-8469,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003676
Alliance McPherson Demising Wall Addition,TABS2026003669,Alliance McPherson,"11000 South Freeway, Fort Worth, TX 76140",Tarrant,11/17/2025,12/18/2026,"$380,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a wall diving an existing shell building into separate lease spaces.,305 ft 2,Southwest Freeway Fort Worth Owner LP,"820 Gessner Rd Suite 1000, Houston, Texas 77024",(713) 800-1774,,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",(832) 831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003669
Baumann Springs BTP3,TABS2026003668,2951 Great Southwest Pkwy,"2951 Great Southwest Parkway Suite 160, Grand Prairie, TX 75050",Tarrant,11/17/2025,6/23/2026,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office area into two story office space within vacant warehouse space,"97,348 ft 2",Morris Truman Associates LLC,"2021 McKinney Ave Suite 500, Dallas, Texas 75201",972-884-9200,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003668
"ZDL3 - Fort Worth-Bryan, TX",TABS2026003660,"ZDL3 - Fort Worth-Bryan, TX","2820 S Bryan Ave, Fort Worth, TX 76104",Tarrant,12/8/2025,4/10/2026,"$491,797",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tennant fit-out of existing building into a micro-fulfillment facility with breakroom, lactation space, restrooms, refrigerated cases for packages foods and ambient shelving storage. No food production on site","13,440 ft 2",FTW Investments Series Bryan Ave Complex,"3880 Hulen St Suite 530, Fort Worth, Texas 76107",(817) 945-7222,,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003660
Himmels,TABS2026003657,Himmels,"1215 metroplace drive, Dfw Airport, TX 75072",Tarrant,10/22/2025,10/29/2025,"$56,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installing a pallet racking storage system in the customer's warehouse,"21,000 ft 2",City of Dallas/DFW Airport Division,"3003 South Service Road, DFW Airport, Texas 75261",(972) 973-1784,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003657
Debt Recovery Expansion,TABS2026003617,Kirkwood Oaks,"3120 Sabre Drive Suite 280, Southlake, TX 76092",Tarrant,11/3/2025,1/30/2026,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation / expansion.,"2,896 ft 2",SC Southlake Owner LLC,"16400 N. Dallas Parkway Suite 150, Dallas, Texas 75248",(972) 759-7700,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003617
Kroger DC Lounge Remodel,TABS2026003581,Kroger DC Lounge,"5801 Kroger Dr, Fort Worth, TX 76244",Tarrant,12/1/2025,3/31/2026,"$106,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of the existing guard shack into a driver lounge with restrooms. New paving replacement of the DC truck marshalling lot,631 ft 2,Kroger Texas LP,"1014 Vine Stteet, Cincinnati, Ohio 45202",(920) 246-5633,,Heights Venture Architecture Design,"5471 Legacy Drive, Plano, Texas 75024",(469) 258-5708,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003581
H&R Block,TABS2026003574,Park West Plaza,"312 S Park Blvd, Grapevine, TX 75061",Tarrant,10/29/2025,1/5/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT INFILL INTO EXISTING SHELL BUILDING, ADDING  PARTITIONS, MECHANICAL, ELECTRICAL AND PLUMBING. 1,484 s.f.","1,484 ft 2",Park West TT Owner LLC,"814 Commerce Dr #300, Oak Brook, Illinois 60523",940-594-8644,,Trileaf,"1515 Des Peres Rd, Suite 200, St. Louis, Missouri 63131",314-997-6111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003574
Parkside So7 Urban Apartments,TABS2026003558,Parkside So7 Urban Apartments,"900 Matisse Dr, Fort Worth, TX 76107",Tarrant,11/17/2025,3/16/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Conversion of existing office space into apartments; Plumbing, electrical; restrooms ","1,324 ft 2",T Parkside KTX LLC,"16600 Dallas Parkway Suite 300, Dallas, Texas 75248",(972) 417-5835,,Apogee,"16775 Addison Road Suite 350, Addison, Texas 75001",214-695-0290,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003558
New Campus,TABS2026003549,Norris Bible Baptist Seminary,"Chapel Creek Blvd, Fort Worth, TX 76108",Tarrant,11/17/2025,10/29/2027,"$3,500,000",New Construction,"This project is privately funded, on private land for private use.",New seminary campus,"25,276 ft 2",Independent Baptist Fellowship International,"PO Box 151259, Fort Worth, Texas 76108",(817) 367-3422,,Martsolf Architecture,"815 W Daggett Ave, Fort Worth, Texas 76104",817-820-0005,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003549
